row,ppx,ppy,ppz,pdx,pdy,pdz,pzoom,pvw,ppairA,ppairB,mode,reset
532,0.153878,2.991450,4.473353,-0.091982,0.486019,-1.492351,2.749640,0.600000,0,3,0,0
533,0.154841,2.991010,4.472422,-0.091775,0.486019,-1.492568,2.749640,0.600000,0,3,0,0
534,0.155419,2.990752,4.471880,-0.091652,0.486019,-1.492697,2.749640,0.600000,0,3,0,0
535,0.156137,2.990442,4.471224,-0.091499,0.486019,-1.492857,2.749640,0.600000,0,3,0,0
536,0.156961,2.990095,4.470494,-0.091324,0.486019,-1.493039,2.749640,0.600000,0,3,0,0
537,0.157864,2.989725,4.469716,-0.091133,0.486019,-1.493238,2.749640,0.600000,0,3,0,0
538,0.158824,2.989345,4.468911,-0.090930,0.486019,-1.493448,2.749640,0.600000,0,3,0,0
539,0.159823,2.988961,4.468097,-0.090720,0.486019,-1.493665,2.749640,0.600000,0,3,0,0
540,0.160421,2.988737,4.467621,-0.090595,0.486019,-1.493794,2.749640,0.600000,0,3,0,0
541,0.161164,2.988468,4.467045,-0.090440,0.486019,-1.493954,2.749640,0.600000,0,3,0,0
542,0.162015,2.988168,4.466398,-0.090262,0.486019,-1.494136,2.749640,0.600000,0,3,0,0
543,0.162947,2.987851,4.465706,-0.090069,0.486019,-1.494334,2.749640,0.600000,0,3,0,0
544,0.163935,2.987525,4.464985,-0.089863,0.486019,-1.494543,2.749640,0.600000,0,3,0,0
545,0.164963,2.987198,4.464252,-0.089650,0.486019,-1.494760,2.749640,0.600000,0,3,0,0
546,0.165579,2.987008,4.463821,-0.089523,0.486019,-1.494889,2.749640,0.600000,0,3,0,0
547,0.166341,2.986780,4.463296,-0.089366,0.486019,-1.495049,2.749640,0.600000,0,3,0,0
548,0.167213,2.986528,4.462702,-0.089186,0.486019,-1.495231,2.749640,0.600000,0,3,0,0
549,0.168167,2.986263,4.462061,-0.088989,0.486019,-1.495429,2.749640,0.600000,0,3,0,0
550,0.169178,2.985992,4.461389,-0.088781,0.486019,-1.495638,2.749640,0.600000,0,3,0,0
551,0.170228,2.985723,4.460698,-0.088565,0.486019,-1.495854,2.749640,0.600000,0,3,0,0
552,0.170855,2.985566,4.460290,-0.088436,0.486019,-1.495983,2.749640,0.600000,0,3,0,0
553,0.171633,2.985381,4.459788,-0.088276,0.486019,-1.496143,2.749640,0.600000,0,3,0,0
554,0.172521,2.985177,4.459215,-0.088094,0.486019,-1.496324,2.749640,0.600000,0,3,0,0
555,0.173490,2.984964,4.458592,-0.087894,0.486019,-1.496522,2.749640,0.600000,0,3,0,0
556,0.174517,2.984749,4.457934,-0.087683,0.486019,-1.496731,2.749640,0.600000,0,3,0,0
557,0.175583,2.984536,4.457251,-0.087464,0.486019,-1.496947,2.749640,0.600000,0,3,0,0
558,0.176219,2.984414,4.456846,-0.087334,0.486019,-1.497076,2.749640,0.600000,0,3,0,0
559,0.177006,2.984271,4.456342,-0.087172,0.486019,-1.497235,2.749640,0.600000,0,3,0,0
560,0.177904,2.984115,4.455764,-0.086987,0.486019,-1.497417,2.749640,0.600000,0,3,0,0
561,0.178884,2.983955,4.455131,-0.086785,0.486019,-1.497615,2.749640,0.600000,0,3,0,0
562,0.179921,2.983795,4.454456,-0.086571,0.486019,-1.497823,2.749640,0.600000,0,3,0,0
563,0.180996,2.983640,4.453753,-0.086349,0.486019,-1.498039,2.749640,0.600000,0,3,0,0
564,0.181637,2.983553,4.453332,-0.086216,0.486019,-1.498168,2.749640,0.600000,0,3,0,0
565,0.182429,2.983452,4.452807,-0.086053,0.486019,-1.498327,2.749640,0.600000,0,3,0,0
566,0.183333,2.983345,4.452202,-0.085865,0.486019,-1.498508,2.749640,0.600000,0,3,0,0
567,0.184319,2.983238,4.451536,-0.085660,0.486019,-1.498705,2.749640,0.600000,0,3,0,0
568,0.185360,2.983133,4.450825,-0.085444,0.486019,-1.498914,2.749640,0.600000,0,3,0,0
569,0.186439,2.983036,4.450079,-0.085219,0.486019,-1.499129,2.749640,0.600000,0,3,0,0
570,0.187082,2.982983,4.449632,-0.085085,0.486019,-1.499258,2.749640,0.600000,0,3,0,0
571,0.187874,2.982924,4.449073,-0.084918,0.486019,-1.499416,2.749640,0.600000,0,3,0,0
572,0.188780,2.982866,4.448428,-0.084728,0.486019,-1.499598,2.749640,0.600000,0,3,0,0
573,0.189766,2.982811,4.447718,-0.084521,0.486019,-1.499795,2.749640,0.600000,0,3,0,0
574,0.190807,2.982763,4.446958,-0.084302,0.486019,-1.500003,2.749640,0.600000,0,3,0,0
575,0.191885,2.982723,4.446162,-0.084074,0.486019,-1.500218,2.749640,0.600000,0,3,0,0
576,0.192527,2.982704,4.445684,-0.083938,0.486019,-1.500347,2.749640,0.600000,0,3,0,0
577,0.193318,2.982689,4.445086,-0.083770,0.486019,-1.500505,2.749640,0.600000,0,3,0,0
578,0.194220,2.982679,4.444397,-0.083578,0.486019,-1.500686,2.749640,0.600000,0,3,0,0
579,0.195203,2.982677,4.443639,-0.083368,0.486019,-1.500883,2.749640,0.600000,0,3,0,0
580,0.196239,2.982685,4.442830,-0.083145,0.486019,-1.501090,2.749640,0.600000,0,3,0,0
581,0.197311,2.982703,4.441984,-0.082915,0.486019,-1.501305,2.749640,0.600000,0,3,0,0
582,0.197949,2.982719,4.441476,-0.082777,0.486019,-1.501434,2.749640,0.600000,0,3,0,0
583,0.198734,2.982746,4.440845,-0.082607,0.486019,-1.501592,2.749640,0.600000,0,3,0,0
584,0.199630,2.982785,4.440117,-0.082412,0.486019,-1.501772,2.749640,0.600000,0,3,0,0
585,0.200605,2.982836,4.439321,-0.082200,0.486019,-1.501969,2.749640,0.600000,0,3,0,0
586,0.201633,2.982899,4.438474,-0.081975,0.486019,-1.502176,2.749640,0.600000,0,3,0,0
587,0.202695,2.982976,4.437593,-0.081741,0.486019,-1.502391,2.749640,0.600000,0,3,0,0
588,0.203327,2.983026,4.437065,-0.081602,0.486019,-1.502519,2.749640,0.600000,0,3,0,0
589,0.204104,2.983095,4.436410,-0.081430,0.486019,-1.502677,2.749640,0.600000,0,3,0,0
590,0.204991,2.983182,4.435661,-0.081233,0.486019,-1.502857,2.749640,0.600000,0,3,0,0
591,0.205954,2.983286,4.434844,-0.081018,0.486019,-1.503053,2.749640,0.600000,0,3,0,0
592,0.206970,2.983406,4.433980,-0.080790,0.486019,-1.503260,2.749640,0.600000,0,3,0,0
593,0.208018,2.983540,4.433087,-0.080554,0.486019,-1.503475,2.749640,0.600000,0,3,0,0
594,0.208642,2.983624,4.432553,-0.080413,0.486019,-1.503603,2.749640,0.600000,0,3,0,0
595,0.209409,2.983736,4.431897,-0.080239,0.486019,-1.503760,2.749640,0.600000,0,3,0,0
596,0.210282,2.983872,4.431149,-0.080039,0.486019,-1.503940,2.749640,0.600000,0,3,0,0
597,0.211232,2.984029,4.430339,-0.079822,0.486019,-1.504136,2.749640,0.600000,0,3,0,0
598,0.212233,2.984204,4.429488,-0.079591,0.486019,-1.504343,2.749640,0.600000,0,3,0,0
599,0.213265,2.984395,4.428613,-0.079353,0.486019,-1.504557,2.749640,0.600000,0,3,0,0
600,0.213879,2.984514,4.428093,-0.079210,0.486019,-1.504684,2.749640,0.600000,0,3,0,0
601,0.214633,2.984668,4.427459,-0.079034,0.486019,-1.504842,2.749640,0.600000,0,3,0,0
602,0.215492,2.984853,4.426743,-0.078832,0.486019,-1.505021,2.749640,0.600000,0,3,0,0
603,0.216425,2.985062,4.425972,-0.078612,0.486019,-1.505217,2.749640,0.600000,0,3,0,0
604,0.217407,2.985293,4.425169,-0.078379,0.486019,-1.505424,2.749640,0.600000,0,3,0,0
605,0.218421,2.985542,4.424351,-0.078137,0.486019,-1.505637,2.749640,0.600000,0,3,0,0
606,0.219023,2.985695,4.423868,-0.077993,0.486019,-1.505764,2.749640,0.600000,0,3,0,0
607,0.219763,2.985891,4.423284,-0.077815,0.486019,-1.505921,2.749640,0.600000,0,3,0,0
608,0.220605,2.986124,4.422630,-0.077611,0.486019,-1.506101,2.749640,0.600000,0,3,0,0
609,0.221519,2.986385,4.421934,-0.077388,0.486019,-1.506296,2.749640,0.600000,0,3,0,0
610,0.222482,2.986671,4.421217,-0.077153,0.486019,-1.506502,2.749640,0.600000,0,3,0,0
611,0.223474,2.986977,4.420496,-0.076908,0.486019,-1.506716,2.749640,0.600000,0,3,0,0
612,0.224063,2.987165,4.420074,-0.076763,0.486019,-1.506842,2.749640,0.600000,0,3,0,0
613,0.224787,2.987403,4.419569,-0.076582,0.486019,-1.506999,2.749640,0.600000,0,3,0,0
614,0.225611,2.987683,4.419011,-0.076376,0.486019,-1.507178,2.749640,0.600000,0,3,0,0
615,0.226505,2.987997,4.418425,-0.076151,0.486019,-1.507373,2.749640,0.600000,0,3,0,0
616,0.227445,2.988338,4.417830,-0.075913,0.486019,-1.507579,2.749640,0.600000,0,3,0,0
617,0.228413,2.988701,4.417243,-0.075666,0.486019,-1.507792,2.749640,0.600000,0,3,0,0
618,0.228987,2.988922,4.416903,-0.075519,0.486019,-1.507919,2.749640,0.600000,0,3,0,0
619,0.229694,2.989202,4.416504,-0.075336,0.486019,-1.508075,2.749640,0.600000,0,3,0,0
620,0.230498,2.989530,4.416074,-0.075128,0.486019,-1.508254,2.749640,0.600000,0,3,0,0
621,0.231371,2.989895,4.415631,-0.074901,0.486019,-1.508448,2.749640,0.600000,0,3,0,0
622,0.232288,2.990291,4.415192,-0.074660,0.486019,-1.508654,2.749640,0.600000,0,3,0,0
623,0.233230,2.990710,4.414770,-0.074411,0.486019,-1.508866,2.749640,0.600000,0,3,0,0
624,0.233790,2.990965,4.414532,-0.074262,0.486019,-1.508993,2.749640,0.600000,0,3,0,0
625,0.234479,2.991287,4.414262,-0.074078,0.486019,-1.509149,2.749640,0.600000,0,3,0,0
626,0.235261,2.991662,4.413982,-0.073867,0.486019,-1.509327,2.749640,0.600000,0,3,0,0
627,0.236110,2.992079,4.413707,-0.073637,0.486019,-1.509521,2.749640,0.600000,0,3,0,0
628,0.237002,2.992529,4.413450,-0.073394,0.486019,-1.509726,2.749640,0.600000,0,3,0,0
629,0.237919,2.993004,4.413219,-0.073142,0.486019,-1.509939,2.749640,0.600000,0,3,0,0
630,0.238463,2.993292,4.413096,-0.072992,0.486019,-1.510065,2.749640,0.600000,0,3,0,0
631,0.239131,2.993655,4.412972,-0.072806,0.486019,-1.510221,2.749640,0.600000,0,3,0,0
632,0.239892,2.994077,4.412860,-0.072593,0.486019,-1.510399,2.749640,0.600000,0,3,0,0
633,0.240716,2.994545,4.412770,-0.072361,0.486019,-1.510592,2.749640,0.600000,0,3,0,0
634,0.241581,2.995049,4.412710,-0.072115,0.486019,-1.510797,2.749640,0.600000,0,3,0,0
635,0.242470,2.995580,4.412685,-0.071861,0.486019,-1.511009,2.749640,0.600000,0,3,0,0
636,0.242998,2.995901,4.412687,-0.071709,0.486019,-1.511135,2.749640,0.600000,0,3,0,0
637,0.243646,2.996304,4.412717,-0.071521,0.486019,-1.511290,2.749640,0.600000,0,3,0,0
638,0.244382,2.996773,4.412780,-0.071306,0.486019,-1.511468,2.749640,0.600000,0,3,0,0
639,0.245180,2.997291,4.412881,-0.071072,0.486019,-1.511661,2.749640,0.600000,0,3,0,0
640,0.246018,2.997848,4.413024,-0.070824,0.486019,-1.511865,2.749640,0.600000,0,3,0,0
641,0.246878,2.998434,4.413208,-0.070566,0.486019,-1.512076,2.749640,0.600000,0,3,0,0
642,0.247388,2.998787,4.413335,-0.070413,0.486019,-1.512202,2.749640,0.600000,0,3,0,0
643,0.248014,2.999231,4.413518,-0.070223,0.486019,-1.512357,2.749640,0.600000,0,3,0,0
644,0.248726,2.999746,4.413754,-0.070006,0.486019,-1.512535,2.749640,0.600000,0,3,0,0
645,0.249496,3.000314,4.414044,-0.069770,0.486019,-1.512727,2.749640,0.600000,0,3,0,0
646,0.250305,3.000923,4.414382,-0.069519,0.486019,-1.512931,2.749640,0.600000,0,3,0,0
647,0.251135,3.001564,4.414766,-0.069260,0.486019,-1.513142,2.749640,0.600000,0,3,0,0
648,0.251627,3.001950,4.415012,-0.069105,0.486019,-1.513267,2.749640,0.600000,0,3,0,0
649,0.252230,3.002434,4.415340,-0.068913,0.486019,-1.513422,2.749640,0.600000,0,3,0,0
650,0.252916,3.002994,4.415739,-0.068694,0.486019,-1.513599,2.749640,0.600000,0,3,0,0
651,0.253511,3.000713,4.410673,-0.068402,0.485958,-1.517236,2.739699,0.600000,0,3,0,0
652,0.253890,2.993359,4.395872,-0.068006,0.485788,-1.526967,2.719727,0.600000,0,3,0,0
653,0.253948,2.979218,4.367973,-0.067490,0.485473,-1.544857,2.689212,0.600000,0,3,0,0
654,0.253265,2.956859,4.324350,-0.066976,0.484986,-1.572265,2.648041,0.600000,0,3,0,0
655,0.252187,2.926047,4.263838,-0.066344,0.484310,-1.610179,2.596335,0.600000,0,3,0,0
656,0.250617,2.886585,4.185653,-0.065633,0.483438,-1.659032,2.534273,0.600000,0,3,0,0
657,0.248567,2.839715,4.091802,-0.064881,0.482392,-1.717521,2.466717,0.600000,0,3,0,0
658,0.246139,2.787587,3.986203,-0.064115,0.481216,-1.783171,2.398434,0.600000,0,3,0,0
659,0.243393,2.731880,3.871910,-0.063363,0.479944,-1.854069,2.329492,0.600000,0,3,0,0
660,0.240099,2.673613,3.750998,-0.062747,0.478602,-1.928680,2.259956,0.600000,0,3,0,0
661,0.236621,2.614104,3.625566,-0.062167,0.477209,-2.006007,2.189899,0.600000,0,3,0,0
662,0.232948,2.554070,3.496926,-0.061647,0.475779,-2.085236,2.119399,0.600000,0,3,0,0
663,0.229066,2.494042,3.366043,-0.061208,0.474323,-2.165777,2.048538,0.600000,0,3,0,0
664,0.224958,2.434410,3.233624,-0.060864,0.472847,-2.247204,1.977410,0.600000,0,3,0,0
665,0.220608,2.375458,3.100185,-0.060627,0.471356,-2.329215,1.906121,0.600000,0,3,0,0
666,0.215791,2.317157,2.965857,-0.060583,0.469853,-2.411538,1.839250,0.600000,1,2,0,0
667,0.210759,2.259956,2.831227,-0.060641,0.468340,-2.494101,1.826091,0.600000,1,2,0,0
668,0.205497,2.203965,2.696509,-0.060806,0.466819,-2.576797,1.812662,0.600000,1,2,0,0
669,0.199993,2.149273,2.561880,-0.061083,0.465289,-2.659545,1.798970,0.600000,1,2,0,0
670,0.194238,2.095953,2.427499,-0.061475,0.463751,-2.742282,1.785023,0.600000,1,2,0,0
671,0.188231,2.044075,2.293525,-0.061985,0.462204,-2.824952,1.770833,0.600000,1,2,0,0
672,0.181816,1.993509,2.159911,-0.062681,0.460649,-2.907449,1.756414,0.600000,1,2,0,0
673,0.174614,1.945613,2.026840,-0.064400,0.459010,-2.991267,1.754342,0.600000,1,2,0,0
674,0.166057,1.901262,1.894096,-0.067975,0.457218,-3.077793,1.765566,0.600000,1,2,0,0
675,0.156167,1.860214,1.761733,-0.073266,0.455286,-3.166840,1.777641,0.600000,1,2,0,0
676,0.145021,1.822139,1.629752,-0.080087,0.453227,-3.258157,1.790604,0.600000,1,2,0,0
677,0.132734,1.786671,1.498123,-0.088231,0.451058,-3.351458,1.804487,0.600000,1,2,0,0
678,0.119311,1.753268,1.366621,-0.097540,0.448795,-3.446412,1.819322,0.600000,1,2,0,0
679,0.105035,1.721793,1.235422,-0.107754,0.446456,-3.542780,1.835140,0.600000,1,2,0,0
680,0.090040,1.691943,1.104495,-0.118694,0.444054,-3.640297,1.851901,0.600000,1,2,0,0
681,0.076097,1.667301,0.972608,-0.130316,0.441389,-3.744897,1.869656,0.600000,1,2,0,0
682,0.063668,1.648910,0.841774,-0.142176,0.438464,-3.856022,1.888338,0.600000,1,2,0,0
683,0.053327,1.637704,0.714282,-0.153698,0.435292,-3.972641,1.905879,0.600000,1,2,0,0
684,0.045360,1.634230,0.592201,-0.164463,0.431900,-4.093405,1.922553,0.600000,1,2,0,0
685,0.040133,1.639230,0.477802,-0.174042,0.428319,-4.216908,1.938575,0.600000,1,2,0,0
686,0.037702,1.653059,0.372869,-0.182208,0.424582,-4.341673,1.954116,0.600000,1,2,0,0
687,0.037959,1.675902,0.278800,-0.188858,0.420725,-4.466303,1.969309,0.600000,1,2,0,0
688,0.040655,1.707787,0.196547,-0.194012,0.416782,-4.589570,1.984262,0.600000,1,2,0,0
689,0.045426,1.748612,0.126573,-0.197800,0.412791,-4.710478,1.999051,0.600000,1,2,0,0
690,0.051688,1.797865,0.068591,-0.200501,0.408770,-4.828270,2.013717,0.600000,1,2,0,0
691,0.059205,1.855464,0.022300,-0.202213,0.404736,-4.942618,2.028201,0.600000,1,2,0,0
692,0.067506,1.920913,-0.013321,-0.203207,0.400701,-5.053430,2.042516,0.600000,1,2,0,0
693,0.076101,1.993550,-0.039797,-0.203789,0.396675,-5.160944,2.056718,0.600000,1,2,0,0
694,0.084585,2.072496,-0.059132,-0.204203,0.392663,-5.265707,2.070831,0.600000,1,2,0,0
695,0.092665,2.156655,-0.073727,-0.204605,0.388672,-5.368543,2.084880,0.600000,1,2,0,0
696,0.096341,2.225162,-0.098938,-0.206750,0.384995,-5.465516,2.098885,0.600000,1,2,0,0
697,0.096401,2.279617,-0.134615,-0.210524,0.381573,-5.558267,2.112844,0.600000,1,2,0,0
698,0.093630,2.321800,-0.180228,-0.215656,0.378349,-5.648205,2.126642,0.600000,1,2,0,0
699,0.088639,2.353753,-0.234780,-0.221972,0.375269,-5.736515,2.140253,0.600000,1,2,0,0
700,0.081885,2.377544,-0.297059,-0.229366,0.372283,-5.824165,2.153719,0.600000,1,2,0,0
701,0.073764,2.395099,-0.365792,-0.237719,0.369350,-5.911895,2.167062,0.600000,1,2,0,0
702,0.064441,2.407727,-0.440053,-0.247012,0.366438,-6.000180,2.180296,0.600000,1,2,0,0
703,0.054477,2.417297,-0.518426,-0.256901,0.363527,-6.089485,2.193393,0.600000,1,2,0,0
704,0.044056,2.424912,-0.600008,-0.267289,0.360591,-6.180046,2.206388,0.600000,1,2,0,0
705,0.033295,2.431417,-0.684074,-0.278112,0.357614,-6.272001,2.219330,0.600000,1,2,0,0
706,0.022275,2.437439,-0.770048,-0.289315,0.354594,-6.365402,2.232244,0.600000,1,2,0,0
707,0.011227,2.443623,-0.857073,-0.300692,0.351551,-6.459987,2.246029,0.600000,1,2,0,0
708,0.000174,2.449778,-0.945226,-0.312168,0.348485,-6.555708,2.259662,0.600000,1,2,0,0
709,-0.010790,2.456510,-1.034043,-0.323676,0.345385,-6.652644,2.273197,0.600000,1,2,0,0
710,-0.021621,2.463820,-1.123500,-0.335148,0.342253,-6.750776,2.286601,0.600000,1,2,0,0
711,-0.030015,2.477189,-1.203156,-0.344799,0.339167,-6.844182,2.323531,0.600000,1,2,0,0
712,-0.036283,2.496069,-1.273993,-0.352790,0.336117,-6.933342,2.361341,0.600000,1,2,0,0
713,-0.040916,2.519832,-1.337631,-0.359490,0.333093,-7.019287,2.400321,0.600000,1,2,0,0
714,-0.044469,2.547361,-1.395602,-0.365337,0.330088,-7.102571,2.440484,0.600000,1,2,0,0
715,-0.047055,2.578582,-1.448758,-0.370379,0.327098,-7.183888,2.481782,0.600000,1,2,0,0
716,-0.049014,2.612899,-1.498186,-0.374888,0.324115,-7.263764,2.524213,0.600000,1,2,0,0
717,-0.050483,2.649800,-1.544811,-0.378950,0.321131,-7.342637,2.567719,0.600000,1,2,0,0
718,-0.051727,2.688882,-1.589363,-0.382796,0.318141,-7.420843,2.612316,0.600000,1,2,0,0
719,-0.052797,2.729831,-1.632415,-0.386453,0.315141,-7.498642,2.657954,0.600000,1,2,0,0
720,-0.053985,2.771910,-1.674672,-0.390216,0.312126,-7.576116,2.704645,0.600000,1,2,0,0
721,-0.055587,2.815150,-1.716770,-0.394324,0.309089,-7.653886,2.750772,0.600000,1,2,0,0
722,-0.057665,2.859035,-1.759509,-0.398815,0.306018,-7.732342,2.796363,0.600000,1,2,0,0
723,-0.060512,2.903226,-1.803432,-0.403970,0.302909,-7.811757,2.841551,0.600000,1,2,0,0
724,-0.064021,2.947489,-1.848903,-0.409680,0.299763,-7.892317,2.886338,0.600000,1,2,0,0
725,-0.068316,2.991698,-1.896126,-0.416073,0.296575,-7.974137,2.930816,0.600000,1,2,0,0
726,-0.073289,3.035197,-1.945559,-0.423103,0.293346,-8.057186,2.974971,0.600000,1,2,0,0
727,-0.076131,3.078725,-1.849147,-0.427900,0.290077,-7.993976,3.030847,0.600000,0,1,0,0
728,-0.080172,3.122240,-1.791150,-0.433807,0.286769,-7.968750,3.092072,0.600000,0,1,0,0
729,-0.085222,3.165716,-1.765703,-0.440641,0.283423,-7.975636,3.154377,0.600000,0,1,0,0
730,-0.091099,3.209140,-1.766527,-0.448225,0.280038,-8.008362,3.217731,0.600000,0,1,0,0
731,-0.097650,3.252385,-1.787923,-0.456407,0.276611,-8.061155,3.282090,0.600000,0,1,0,0
732,-0.104784,3.294700,-1.825340,-0.465196,0.273143,-8.128906,3.347416,0.600000,0,1,0,0
733,-0.112318,3.336886,-1.874169,-0.474285,0.269634,-8.207655,3.413696,0.600000,0,1,0,0
734,-0.120173,3.378834,-1.931282,-0.483602,0.266085,-8.294213,3.480911,0.600000,0,1,0,0
735,-0.128294,3.420471,-1.994349,-0.493099,0.262498,-8.386216,3.549050,0.600000,0,1,0,0
736,-0.136644,3.461751,-2.061713,-0.502747,0.258880,-8.481984,3.618100,0.600000,0,1,0,0
737,-0.145198,3.502616,-2.132256,-0.512524,0.255232,-8.580377,3.687995,0.600000,0,1,0,0
738,-0.153939,3.542305,-2.205752,-0.522570,0.251551,-8.680557,3.758718,0.600000,0,1,0,0
739,-0.178035,3.582626,-2.281596,-0.530811,0.247836,-8.782228,3.830286,0.600000,0,1,0,0
740,-0.214864,3.623308,-2.359603,-0.537714,0.244088,-8.885123,3.902688,0.600000,0,1,0,0
741,-0.260792,3.664039,-2.439538,-0.544030,0.240282,-8.989014,3.975892,0.600000,0,1,0,0
742,-0.319682,3.717656,-2.504425,-0.556851,0.236713,-9.084089,4.049861,0.600000,0,1,0,0
743,-0.387716,3.782627,-2.555954,-0.574469,0.233341,-9.171031,4.124578,0.600000,0,1,0,0
744,-0.462093,3.857121,-2.596028,-0.595724,0.230138,-9.250233,4.200046,0.600000,0,1,0,0
745,-0.540447,3.941882,-2.624700,-0.618857,0.227087,-9.322274,4.276031,0.600000,0,1,0,0
746,-0.621644,4.036313,-2.642850,-0.643290,0.224164,-9.387372,4.352726,0.600000,0,1,0,0
747,-0.704612,4.141347,-2.649676,-0.668221,0.221373,-9.444779,4.430089,0.600000,0,1,0,0
748,-0.788883,4.256265,-2.646717,-0.693306,0.218696,-9.495249,4.508094,0.600000,0,1,0,0
749,-0.874008,4.380697,-2.635160,-0.718119,0.216119,-9.539345,4.586710,0.600000,0,1,0,0
750,-0.959435,4.513566,-2.616737,-0.742396,0.213626,-9.577339,4.665905,0.600000,0,1,0,0
751,-1.044965,4.656301,-2.590968,-0.765443,0.211207,-9.609664,4.745649,0.600000,0,1,0,0
752,-1.130305,4.808985,-2.558444,-0.786966,0.208862,-9.636379,4.825918,0.600000,0,1,0,0
753,-1.215288,4.971908,-2.519558,-0.806791,0.206595,-9.657430,4.906699,0.600000,0,1,0,0
754,-1.299436,5.144577,-2.474727,-0.824814,0.204423,-9.672548,4.986642,0.600000,0,1,0,0
755,-1.382490,5.326973,-2.424174,-0.841016,0.202360,-9.681463,5.065776,0.600000,0,1,0,0
756,-1.464124,5.518272,-2.369079,-0.855671,0.200418,-9.683712,5.144147,0.600000,0,1,0,0
757,-1.540163,5.665959,-2.360881,-0.866074,0.197860,-9.716300,5.221779,0.600000,0,1,0,0
758,-1.613462,5.791040,-2.377419,-0.874537,0.194997,-9.764350,5.298702,0.600000,0,1,0,0
759,-1.685527,5.904818,-2.406797,-0.882276,0.191998,-9.819891,5.374936,0.600000,0,1,0,0
760,-1.757115,6.013184,-2.442791,-0.889897,0.188948,-9.878762,5.450510,0.600000,0,1,0,0
761,-1.828586,6.119092,-2.482300,-0.897689,0.185890,-9.938908,5.525444,0.600000,0,1,0,0
762,-1.899755,6.222718,-2.525156,-0.906024,0.182844,-9.999167,5.599765,0.600000,0,1,0,0
763,-1.971174,6.326664,-2.568571,-0.914555,0.179818,-10.059344,5.673507,0.600000,0,1,0,0
764,-2.042756,6.430802,-2.612717,-0.923371,0.176816,-10.119270,5.746681,0.600000,0,1,0,0
765,-2.111054,6.536475,-2.658156,-0.932349,0.173838,-10.178809,5.819306,0.600000,0,1,0,0
766,-2.174290,6.644299,-2.705611,-0.941397,0.170882,-10.238277,5.891294,0.600000,0,1,0,0
767,-2.235412,6.752930,-2.754554,-0.950607,0.167946,-10.297582,5.962673,0.600000,0,1,0,0
768,-2.295276,6.860391,-2.806384,-0.960289,0.165030,-10.356538,6.033464,0.600000,0,1,0,0
769,-2.355153,6.968620,-2.858431,-0.970023,0.162132,-10.415421,6.103693,0.600000,0,1,0,0
770,-2.415107,7.077008,-2.911226,-0.979914,0.159250,-10.474196,6.173376,0.600000,0,1,0,0
771,-2.475149,7.185299,-2.964980,-0.990004,0.156386,-10.532832,6.242534,0.600000,0,1,0,0
772,-2.535263,7.293379,-3.019788,-1.000311,0.153537,-10.591345,6.311173,0.600000,0,1,0,0
773,-2.595466,7.401305,-3.075670,-1.010848,0.150703,-10.649733,6.379409,0.600000,0,1,0,0
774,-2.655156,7.507619,-3.134524,-1.021914,0.147881,-10.707835,6.447257,0.600000,0,1,0,0
775,-2.715285,7.614799,-3.193257,-1.033031,0.145072,-10.765960,6.514736,0.600000,0,1,0,0
776,-2.775609,7.722236,-3.252641,-1.044323,0.142275,-10.824047,6.581857,0.600000,0,1,0,0
777,-2.836023,7.829711,-3.312935,-1.055835,0.139491,-10.882059,6.648639,0.600000,0,1,0,0
778,-2.896473,7.937144,-3.374199,-1.067584,0.136718,-10.939956,6.715094,0.600000,0,1,0,0
779,-2.956938,8.044499,-3.436516,-1.079576,0.133957,-10.997793,6.781224,0.600000,0,1,0,0
780,-3.016644,8.150183,-3.501971,-1.092123,0.131206,-11.055327,6.847058,0.600000,0,1,0,0
781,-3.076836,8.256906,-3.567025,-1.104706,0.128467,-11.112955,6.912598,0.600000,0,1,0,0
782,-3.137171,8.363930,-3.632624,-1.117480,0.125739,-11.170555,6.977863,0.600000,0,1,0,0
783,-3.197526,8.471004,-3.699102,-1.130498,0.123022,-11.228115,7.042853,0.600000,0,1,0,0
784,-3.257840,8.577982,-3.766745,-1.143761,0.120314,-11.285823,7.107522,0.600000,0,1,0,0
785,-3.318089,8.684824,-3.835499,-1.157277,0.117615,-11.343595,7.171884,0.600000,0,1,0,0
786,-3.377329,8.789801,-3.907670,-1.171370,0.114924,-11.401173,7.235949,0.600000,0,1,0,0
787,-3.437126,8.895886,-3.979184,-1.185472,0.112243,-11.458935,7.299724,0.600000,0,1,0,0
788,-3.496995,9.002193,-4.051240,-1.199751,0.109570,-11.516754,7.363223,0.600000,0,1,0,0
789,-3.556785,9.108486,-4.124109,-1.214255,0.106905,-11.574528,7.426469,0.600000,0,1,0,0
790,-3.616447,9.214701,-4.197917,-1.228994,0.104249,-11.632284,7.489475,0.600000,0,1,0,0
791,-3.675953,9.320817,-4.272715,-1.243964,0.101602,-11.690060,7.552242,0.600000,0,1,0,0
792,-3.734168,9.425001,-4.351048,-1.259503,0.098962,-11.747621,7.614783,0.600000,0,1,0,0
793,-3.796906,9.540796,-4.431178,-1.276305,0.096203,-11.806570,7.685031,0.600000,0,1,0,0
794,-3.864838,9.672249,-4.515942,-1.295149,0.094855,-11.867307,7.763628,0.600000,0,1,0,0
795,-3.933818,9.809014,-4.602999,-1.314797,0.095324,-11.928506,7.842112,0.600000,0,1,0,0
