rva	name	subsystem
005104fc	FUN_005104fc	third-party-library[d3dx9-hlsl-shader-compiler]
00510507	FUN_00510507	third-party-library[d3dx9-hlsl-shader-compiler]
00510521	FUN_00510521	third-party-library[d3dx9-hlsl-shader-compiler]
0051054e	FUN_0051054e	third-party-library[d3dx9-hlsl-shader-compiler]
00510583	FUN_00510583	third-party-library[d3dx9-hlsl-shader-compiler]
005105a2	FUN_005105a2	third-party-library[d3dx9-hlsl-shader-compiler]
005105b6	FUN_005105b6	third-party-library[d3dx9-hlsl-shader-compiler]
005105dd	FUN_005105dd	third-party-library[d3dx9-hlsl-shader-compiler]
005105f8	FUN_005105f8	third-party-library[d3dx9-hlsl-shader-compiler]
0051061f	FUN_0051061f	third-party-library[d3dx9-hlsl-shader-compiler]
00510677	FUN_00510677	third-party-library[d3dx9-hlsl-shader-compiler]
005106f9	FUN_005106f9	third-party-library[d3dx9-hlsl-shader-compiler]
005107c7	FUN_005107c7	third-party-library[d3dx9-hlsl-shader-compiler]
005107df	FUN_005107df	third-party-library[d3dx9-hlsl-shader-compiler]
0051085a	FUN_0051085a	third-party-library[d3dx9-hlsl-shader-compiler]
0051085b	FUN_0051085b	third-party-library[d3dx9-hlsl-shader-compiler]
00510886	FUN_00510886	third-party-library[d3dx9-hlsl-shader-compiler]
005108c2	FUN_005108c2	third-party-library[d3dx9-hlsl-shader-compiler]
0051094d	FUN_0051094d	third-party-library[d3dx9-hlsl-shader-compiler]
00510986	FUN_00510986	third-party-library[d3dx9-hlsl-shader-compiler]
00510b70	FUN_00510b70	third-party-library[d3dx9-hlsl-shader-compiler]
00510ba9	FUN_00510ba9	third-party-library[d3dx9-hlsl-shader-compiler]
00510be1	FUN_00510be1	third-party-library[d3dx9-hlsl-shader-compiler]
00510c27	FUN_00510c27	third-party-library[d3dx9-hlsl-shader-compiler]
00510c62	FUN_00510c62	third-party-library[d3dx9-hlsl-shader-compiler]
00510d27	FUN_00510d27	third-party-library[d3dx9-hlsl-shader-compiler]
00510d43	FUN_00510d43	third-party-library[d3dx9-hlsl-shader-compiler]
00510d65	FUN_00510d65	third-party-library[d3dx9-hlsl-shader-compiler]
00510d87	FUN_00510d87	third-party-library[d3dx9-hlsl-shader-compiler]
00510da9	FUN_00510da9	third-party-library[d3dx9-hlsl-shader-compiler]
00510dc5	FUN_00510dc5	third-party-library[d3dx9-hlsl-shader-compiler]
00510de1	FUN_00510de1	third-party-library[d3dx9-hlsl-shader-compiler]
00510df9	FUN_00510df9	third-party-library[d3dx9-hlsl-shader-compiler]
00510e2f	FUN_00510e2f	third-party-library[d3dx9-hlsl-shader-compiler]
00510f66	FUN_00510f66	third-party-library[d3dx9-hlsl-shader-compiler]
00510f72	FUN_00510f72	third-party-library[d3dx9-hlsl-shader-compiler]
0051105d	FUN_0051105d	third-party-library[d3dx9-hlsl-shader-compiler]
00511112	FUN_00511112	third-party-library[d3dx9-hlsl-shader-compiler]
0051120b	FUN_0051120b	third-party-library[d3dx9-hlsl-shader-compiler]
005115aa	FUN_005115aa	third-party-library[d3dx9-backward-extension]
005115e6	FUN_005115e6	third-party-library[d3dx9-backward-extension]
00511636	FUN_00511636	third-party-library[d3dx9-backward-extension]
0051167d	FUN_0051167d	third-party-library[d3dx9-backward-extension]
00511741	FUN_00511741	third-party-library[d3dx9-backward-extension]
00511774	FUN_00511774	third-party-library[d3dx9-backward-extension]
005117ba	FUN_005117ba	third-party-library[d3dx9-backward-extension]
00511841	FUN_00511841	third-party-library[d3dx9-backward-extension]
0051185d	FUN_0051185d	third-party-library[d3dx9-backward-extension]
00511879	FUN_00511879	third-party-library[d3dx9-backward-extension]
005118cd	FUN_005118cd	third-party-library[d3dx9-backward-extension]
00511918	FUN_00511918	third-party-library[d3dx9-backward-extension]
0051196e	FUN_0051196e	third-party-library[d3dx9-backward-extension]
005119dc	FUN_005119dc	third-party-library[d3dx9-backward-extension]
00511a4e	FUN_00511a4e	third-party-library[d3dx9-backward-extension]
00511ad7	FUN_00511ad7	third-party-library[d3dx9-backward-extension]
00511b85	FUN_00511b85	third-party-library[d3dx9-backward-extension]
00511c4d	FUN_00511c4d	third-party-library[d3dx9-backward-extension]
00511e02	FUN_00511e02	third-party-library[d3dx9-backward-extension]
00511f0f	FUN_00511f0f	third-party-library[d3dx9-backward-extension]
00512024	FUN_00512024	third-party-library[d3dx9-backward-extension]
00512352	FUN_00512352	third-party-library[d3dx9-backward-extension]
0051251f	FUN_0051251f	third-party-library[d3dx9-backward-extension]
00512cbe	FUN_00512cbe	third-party-library[d3dx9-backward-extension]
00512ea7	FUN_00512ea7	third-party-library[d3dx9-backward-extension]
005130c0	FUN_005130c0	third-party-library[d3dx9-backward-extension]
005131c0	FUN_005131c0	third-party-library[d3dx9-backward-extension]
005137a0	FUN_005137a0	third-party-library[d3dx9-backward-extension]
005138a0	FUN_005138a0	third-party-library[d3dx9-backward-extension]
00513c58	FUN_00513c58	third-party-library[d3dx9-backward-extension]
00513cb6	FUN_00513cb6	third-party-library[d3dx9-backward-extension]
00513f90	FUN_00513f90	third-party-library[d3dx9-backward-extension]
00514330	FUN_00514330	third-party-library[d3dx9-backward-extension]
00514780	FUN_00514780	third-party-library[d3dx9-backward-extension]
00514920	FUN_00514920	third-party-library[d3dx9-backward-extension]
00514bd0	FUN_00514bd0	third-party-library[d3dx9-backward-extension]
00514d00	FUN_00514d00	third-party-library[d3dx9-backward-extension]
00514e60	FUN_00514e60	third-party-library[d3dx9-backward-extension]
00514ec0	FUN_00514ec0	third-party-library[d3dx9-backward-extension]
005150e0	FUN_005150e0	third-party-library[d3dx9-backward-extension]
005151c0	FUN_005151c0	third-party-library[d3dx9-backward-extension]
00515260	FUN_00515260	third-party-library[d3dx9-backward-extension]
00515370	FUN_00515370	third-party-library[d3dx9-backward-extension]
00515660	FUN_00515660	third-party-library[d3dx9-backward-extension]
00515680	FUN_00515680	third-party-library[d3dx9-backward-extension]
005156b0	FUN_005156b0	third-party-library[d3dx9-backward-extension]
00515710	FUN_00515710	third-party-library[d3dx9-backward-extension]
00515740	FUN_00515740	third-party-library[d3dx9-backward-extension]
00515770	FUN_00515770	third-party-library[d3dx9-backward-extension]
005157c0	FUN_005157c0	third-party-library[d3dx9-backward-extension]
005159d0	FUN_005159d0	third-party-library[d3dx9-backward-extension]
00515aa0	FUN_00515aa0	third-party-library[d3dx9-backward-extension]
00515ae0	FUN_00515ae0	third-party-library[d3dx9-backward-extension]
00515d50	FUN_00515d50	third-party-library[d3dx9-backward-extension]
00515e50	FUN_00515e50	third-party-library[d3dx9-backward-extension]
00515ee0	FUN_00515ee0	third-party-library[d3dx9-backward-extension]
00515f30	FUN_00515f30	third-party-library[d3dx9-backward-extension]
00515fd0	FUN_00515fd0	third-party-library[d3dx9-backward-extension]
005161a0	FUN_005161a0	third-party-library[d3dx9-backward-extension]
005161d0	FUN_005161d0	third-party-library[d3dx9-backward-extension]
00516320	FUN_00516320	third-party-library[d3dx9-backward-extension]
00516370	FUN_00516370	third-party-library[d3dx9-backward-extension]
005163a0	FUN_005163a0	third-party-library[d3dx9-backward-extension]
00516430	FUN_00516430	third-party-library[d3dx9-backward-extension]
00516460	FUN_00516460	third-party-library[d3dx9-backward-extension]
00516570	FUN_00516570	third-party-library[d3dx9-backward-extension]
00516650	FUN_00516650	third-party-library[d3dx9-backward-extension]
00516830	FUN_00516830	third-party-library[d3dx9-backward-extension]
00516870	FUN_00516870	third-party-library[d3dx9-backward-extension]
00516920	FUN_00516920	third-party-library[d3dx9-backward-extension]
00516a70	FUN_00516a70	third-party-library[d3dx9-backward-extension]
005833c0	FUN_005833c0	third-party-library[qhull-2002.1]
005834a0	FUN_005834a0	third-party-library[qhull-2002.1]
00583560	FUN_00583560	third-party-library[qhull-2002.1]
005836a0	FUN_005836a0	third-party-library[qhull-2002.1]
00583960	FUN_00583960	third-party-library[qhull-2002.1]
00583a40	FUN_00583a40	third-party-library[qhull-2002.1]
00583c50	FUN_00583c50	third-party-library[qhull-2002.1]
00583e40	FUN_00583e40	third-party-library[qhull-2002.1]
00591710	FUN_00591710	third-party-library[qhull-2002.1-continuation]
00591a80	FUN_00591a80	third-party-library[qhull-2002.1-continuation]
00591c80	FUN_00591c80	third-party-library[qhull-2002.1-continuation]
00591ce0	FUN_00591ce0	third-party-library[qhull-2002.1-continuation]
005925d0	FUN_005925d0	third-party-library[qhull-2002.1-continuation]
00592640	FUN_00592640	third-party-library[qhull-2002.1-continuation]
00592690	FUN_00592690	third-party-library[qhull-2002.1-continuation]
005927d0	FUN_005927d0	third-party-library[qhull-2002.1-continuation]
005929c0	FUN_005929c0	third-party-library[qhull-2002.1-continuation]
00592fc0	FUN_00592fc0	third-party-library[qhull-2002.1-continuation]
005930b0	FUN_005930b0	third-party-library[qhull-2002.1-continuation]
005930e0	FUN_005930e0	third-party-library[qhull-2002.1-continuation]
005931a0	FUN_005931a0	third-party-library[qhull-2002.1-continuation]
005932c0	FUN_005932c0	third-party-library[qhull-2002.1-continuation]
005934d0	FUN_005934d0	third-party-library[qhull-2002.1-continuation]
00593540	FUN_00593540	third-party-library[qhull-2002.1-continuation]
00593730	FUN_00593730	third-party-library[qhull-2002.1-continuation]
005938a0	FUN_005938a0	third-party-library[qhull-2002.1-continuation]
00593990	FUN_00593990	third-party-library[qhull-2002.1-continuation]
00593a60	FUN_00593a60	third-party-library[qhull-2002.1-continuation]
00593de0	FUN_00593de0	third-party-library[qhull-2002.1-continuation]
00593e30	FUN_00593e30	third-party-library[qhull-2002.1-continuation]
00594080	FUN_00594080	third-party-library[qhull-2002.1-continuation]
005940e0	FUN_005940e0	third-party-library[qhull-2002.1-continuation]
00594490	FUN_00594490	third-party-library[qhull-2002.1-continuation]
005944f0	FUN_005944f0	third-party-library[qhull-2002.1-continuation]
00594660	FUN_00594660	third-party-library[qhull-2002.1-continuation]
005946a0	FUN_005946a0	third-party-library[qhull-2002.1-continuation]
00594720	FUN_00594720	third-party-library[qhull-2002.1-continuation]
005947c0	FUN_005947c0	third-party-library[qhull-2002.1-continuation]
00594b50	FUN_00594b50	third-party-library[qhull-2002.1-continuation]
00594c70	FUN_00594c70	third-party-library[qhull-2002.1-continuation]
00594cd0	FUN_00594cd0	third-party-library[qhull-2002.1-continuation]
00594d00	FUN_00594d00	third-party-library[qhull-2002.1-continuation]
00594d70	FUN_00594d70	third-party-library[qhull-2002.1-continuation]
00594e10	FUN_00594e10	third-party-library[qhull-2002.1-continuation]
00594ec0	FUN_00594ec0	third-party-library[qhull-2002.1-continuation]
00594fe0	FUN_00594fe0	third-party-library[qhull-2002.1-continuation]
00595090	FUN_00595090	third-party-library[qhull-2002.1-continuation]
00595240	FUN_00595240	third-party-library[qhull-2002.1-continuation]
005955a0	FUN_005955a0	third-party-library[qhull-2002.1-continuation]
00595870	FUN_00595870	third-party-library[qhull-2002.1-continuation]
00595950	FUN_00595950	third-party-library[qhull-2002.1-continuation]
00595a80	FUN_00595a80	third-party-library[qhull-2002.1-continuation]
00595f10	FUN_00595f10	third-party-library[qhull-2002.1-continuation]
005960d0	FUN_005960d0	third-party-library[qhull-2002.1-continuation]
005964e0	FUN_005964e0	third-party-library[qhull-2002.1-continuation]
00596850	FUN_00596850	third-party-library[qhull-2002.1-continuation]
00596b90	FUN_00596b90	third-party-library[qhull-2002.1-continuation]
00596d40	FUN_00596d40	third-party-library[qhull-2002.1-continuation]
00596f60	FUN_00596f60	third-party-library[qhull-2002.1-continuation]
00596ff0	FUN_00596ff0	third-party-library[qhull-2002.1-continuation]
00597090	FUN_00597090	third-party-library[qhull-2002.1-continuation]
00597210	FUN_00597210	third-party-library[qhull-2002.1-continuation]
00597330	FUN_00597330	third-party-library[qhull-2002.1-continuation]
00597350	FUN_00597350	third-party-library[qhull-2002.1-continuation]
00597650	FUN_00597650	third-party-library[qhull-2002.1-continuation]
005976c0	FUN_005976c0	third-party-library[qhull-2002.1-continuation]
00597c10	FUN_00597c10	third-party-library[qhull-2002.1-continuation]
00598070	FUN_00598070	third-party-library[qhull-2002.1-continuation]
005981c0	FUN_005981c0	third-party-library[qhull-2002.1-continuation]
005984d0	FUN_005984d0	third-party-library[qhull-2002.1-continuation]
00598980	FUN_00598980	third-party-library[qhull-2002.1-continuation]
00598ea0	FUN_00598ea0	third-party-library[qhull-2002.1-continuation]
00599290	FUN_00599290	third-party-library[qhull-2002.1-continuation]
005994a0	FUN_005994a0	third-party-library[qhull-2002.1-continuation]
00599760	FUN_00599760	third-party-library[qhull-2002.1-continuation]
00599bf0	FUN_00599bf0	third-party-library[qhull-2002.1-continuation]
00599f60	FUN_00599f60	third-party-library[qhull-2002.1-continuation]
0059a3a0	FUN_0059a3a0	third-party-library[qhull-2002.1-continuation]
0059a720	FUN_0059a720	third-party-library[qhull-2002.1-continuation]
0059a740	FUN_0059a740	third-party-library[qhull-2002.1-continuation]
0059abe0	FUN_0059abe0	third-party-library[qhull-2002.1-continuation]
0059acd0	FUN_0059acd0	third-party-library[qhull-2002.1-continuation]
0059ad80	FUN_0059ad80	third-party-library[qhull-2002.1-continuation]
0059adb0	FUN_0059adb0	third-party-library[qhull-2002.1-continuation]
0059b0e0	FUN_0059b0e0	third-party-library[qhull-2002.1-continuation]
0059b280	FUN_0059b280	third-party-library[qhull-2002.1-continuation]
0059b360	FUN_0059b360	third-party-library[qhull-2002.1-continuation]
0059b3e0	FUN_0059b3e0	third-party-library[qhull-2002.1-continuation]
005c0140	FUN_005c0140	third-party-library[msvc-crt-tail]
005c01f0	FUN_005c01f0	third-party-library[msvc-crt-tail]
005c0250	FUN_005c0250	third-party-library[msvc-crt-tail]
005c02a0	FUN_005c02a0	third-party-library[msvc-crt-tail]
005c02c0	FUN_005c02c0	third-party-library[msvc-crt-tail]
005c0320	FUN_005c0320	third-party-library[msvc-crt-tail]
005c0360	FUN_005c0360	third-party-library[msvc-crt-tail]
005c0490	FUN_005c0490	third-party-library[msvc-crt-tail]
005c0600	FUN_005c0600	third-party-library[msvc-crt-tail]
005c06e0	FUN_005c06e0	third-party-library[msvc-crt-tail]
005c0730	FUN_005c0730	third-party-library[msvc-crt-tail]
005c07f0	FUN_005c07f0	third-party-library[msvc-crt-tail]
005c0c20	FUN_005c0c20	third-party-library[msvc-crt-tail]
005c0c90	FUN_005c0c90	third-party-library[msvc-crt-tail]
005c0d40	FUN_005c0d40	third-party-library[msvc-crt-tail]
005c0dc0	FUN_005c0dc0	third-party-library[msvc-crt-tail]
005c0e00	FUN_005c0e00	third-party-library[msvc-crt-tail]
005c0e40	FUN_005c0e40	third-party-library[msvc-crt-tail]
005c0e70	FUN_005c0e70	third-party-library[msvc-crt-tail]
005c0ec0	FUN_005c0ec0	third-party-library[msvc-crt-tail]
005c0ef0	FUN_005c0ef0	third-party-library[msvc-crt-tail]
005c1140	FUN_005c1140	third-party-library[msvc-crt-tail]
005c1380	FUN_005c1380	third-party-library[msvc-crt-tail]
005c13c0	FUN_005c13c0	third-party-library[msvc-crt-tail]
005c1420	FUN_005c1420	third-party-library[msvc-crt-tail]
005c1480	FUN_005c1480	third-party-library[msvc-crt-tail]
005c14c0	FUN_005c14c0	third-party-library[msvc-crt-tail]
005c1520	FUN_005c1520	third-party-library[msvc-crt-tail]
005c1540	FUN_005c1540	third-party-library[msvc-crt-tail]
005c1770	FUN_005c1770	third-party-library[msvc-crt-tail]
005c17d0	FUN_005c17d0	third-party-library[msvc-crt-tail]
005c1920	FUN_005c1920	third-party-library[msvc-crt-tail]
005c1926	FUN_005c1926	third-party-library[msvc-crt-tail]
005c192c	FUN_005c192c	third-party-library[msvc-crt-tail]
005c1a40	FUN_005c1a40	third-party-library[msvc-crt-tail]
005c1cb7	FUN_005c1cb7	third-party-library[msvc-crt-tail]
005c1cd4	FUN_005c1cd4	third-party-library[msvc-crt-tail]
005cb2a0	FUN_005cb2a0	third-party-library[msvc-crt-tail]
005cb432	FUN_005cb432	third-party-library[msvc-crt-tail]
004ecd40	FUN_004ecd40	third-party-library[d3dx9-psgp]
004ecd6f	FUN_004ecd6f	third-party-library[d3dx9-psgp]
004ece64	FUN_004ece64	third-party-library[d3dx9-psgp]
004ecf1c	FUN_004ecf1c	third-party-library[d3dx9-psgp]
004ecf29	FUN_004ecf29	third-party-library[d3dx9-psgp]
004ecf2f	FUN_004ecf2f	third-party-library[d3dx9-psgp]
004ecf40	FUN_004ecf40	third-party-library[d3dx9-psgp]
004ecf46	FUN_004ecf46	third-party-library[d3dx9-psgp]
004ecf53	FUN_004ecf53	third-party-library[d3dx9-psgp]
004ecfbf	FUN_004ecfbf	third-party-library[d3dx9-psgp]
004ed04e	FUN_004ed04e	third-party-library[d3dx9-psgp]
004ed1c6	FUN_004ed1c6	third-party-library[d3dx9-psgp]
004ed297	FUN_004ed297	third-party-library[d3dx9-psgp]
004ed2c1	FUN_004ed2c1	third-party-library[d3dx9-psgp]
004ed3b4	FUN_004ed3b4	third-party-library[d3dx9-psgp]
004ed3e3	FUN_004ed3e3	third-party-library[d3dx9-psgp]
004ed506	FUN_004ed506	third-party-library[d3dx9-psgp]
004ed6ad	FUN_004ed6ad	third-party-library[d3dx9-psgp]
004ed6ba	FUN_004ed6ba	third-party-library[d3dx9-psgp]
004ed8f6	FUN_004ed8f6	third-party-library[d3dx9-psgp]
004ed903	FUN_004ed903	third-party-library[d3dx9-psgp]
004ed976	FUN_004ed976	third-party-library[d3dx9-psgp]
004ed983	FUN_004ed983	third-party-library[d3dx9-psgp]
004edbbf	FUN_004edbbf	third-party-library[d3dx9-psgp]
004edbcc	FUN_004edbcc	third-party-library[d3dx9-psgp]
004edf71	FUN_004edf71	third-party-library[d3dx9-psgp]
004edffb	FUN_004edffb	third-party-library[d3dx9-psgp]
004ee085	FUN_004ee085	third-party-library[d3dx9-psgp]
004ee0a1	FUN_004ee0a1	third-party-library[d3dx9-psgp]
004ee11b	FUN_004ee11b	third-party-library[d3dx9-psgp]
004ee137	FUN_004ee137	third-party-library[d3dx9-psgp]
004ee1b2	FUN_004ee1b2	third-party-library[d3dx9-psgp]
004ee1ce	FUN_004ee1ce	third-party-library[d3dx9-psgp]
004ee24a	FUN_004ee24a	third-party-library[d3dx9-psgp]
004ee26a	FUN_004ee26a	third-party-library[d3dx9-psgp]
004ee36c	FUN_004ee36c	third-party-library[d3dx9-psgp]
004ee379	FUN_004ee379	third-party-library[d3dx9-psgp]
004ee461	FUN_004ee461	third-party-library[d3dx9-psgp]
004ee48f	FUN_004ee48f	third-party-library[d3dx9-psgp]
004ee4a0	FUN_004ee4a0	third-party-library[d3dx9-psgp]
004ee4c7	FUN_004ee4c7	third-party-library[d3dx9-psgp]
004ee74a	FUN_004ee74a	third-party-library[d3dx9-psgp]
004ee76a	FUN_004ee76a	third-party-library[d3dx9-psgp]
004ee7c6	FUN_004ee7c6	third-party-library[d3dx9-psgp]
004ee7f4	FUN_004ee7f4	third-party-library[d3dx9-psgp]
004ee8d3	FUN_004ee8d3	third-party-library[d3dx9-psgp]
004ee8e0	FUN_004ee8e0	third-party-library[d3dx9-psgp]
004ee989	FUN_004ee989	third-party-library[d3dx9-psgp]
004ee996	FUN_004ee996	third-party-library[d3dx9-psgp]
004eea4d	FUN_004eea4d	third-party-library[d3dx9-psgp]
004eea5a	FUN_004eea5a	third-party-library[d3dx9-psgp]
004eeadb	FUN_004eeadb	third-party-library[d3dx9-psgp]
004eeae8	FUN_004eeae8	third-party-library[d3dx9-psgp]
004eeb86	FUN_004eeb86	third-party-library[d3dx9-psgp]
004eebaa	FUN_004eebaa	third-party-library[d3dx9-psgp]
004eec93	FUN_004eec93	third-party-library[d3dx9-psgp]
004eecbd	FUN_004eecbd	third-party-library[d3dx9-psgp]
004eed14	FUN_004eed14	third-party-library[d3dx9-psgp]
004eed54	FUN_004eed54	third-party-library[d3dx9-psgp]
004eeddc	FUN_004eeddc	third-party-library[d3dx9-psgp]
004eede9	FUN_004eede9	third-party-library[d3dx9-psgp]
004ef0df	FUN_004ef0df	third-party-library[d3dx9-psgp]
004ef1af	FUN_004ef1af	third-party-library[d3dx9-psgp]
004ef25b	FUN_004ef25b	third-party-library[d3dx9-psgp]
004ef2c6	FUN_004ef2c6	third-party-library[d3dx9-psgp]
004ef349	FUN_004ef349	third-party-library[d3dx9-psgp]
004ef3c6	FUN_004ef3c6	third-party-library[d3dx9-psgp]
004ef45e	FUN_004ef45e	third-party-library[d3dx9-psgp]
004ef49a	FUN_004ef49a	third-party-library[d3dx9-psgp]
004ef4ee	FUN_004ef4ee	third-party-library[d3dx9-psgp]
004ef58b	FUN_004ef58b	third-party-library[d3dx9-psgp]
004ef647	FUN_004ef647	third-party-library[d3dx9-psgp]
004ef726	FUN_004ef726	third-party-library[d3dx9-psgp]
004ef8b3	FUN_004ef8b3	third-party-library[d3dx9-psgp]
004efab3	FUN_004efab3	third-party-library[d3dx9-psgp]
004efc59	FUN_004efc59	third-party-library[d3dx9-psgp]
004efe8a	FUN_004efe8a	third-party-library[d3dx9-psgp]
004eff40	FUN_004eff40	third-party-library[d3dx9-psgp]
004eff79	FUN_004eff79	third-party-library[d3dx9-psgp]
004fb9aa	FUN_004fb9aa	third-party-library[d3dx9-psgp]
004fbd78	FUN_004fbd78	third-party-library[d3dx9-psgp]
004fbdd5	FUN_004fbdd5	third-party-library[d3dx9-psgp]
004fbe0f	FUN_004fbe0f	third-party-library[d3dx9-psgp]
004fbe1b	FUN_004fbe1b	third-party-library[d3dx9-psgp]
004fbe7a	FUN_004fbe7a	third-party-library[d3dx9-psgp]
004fbf76	FUN_004fbf76	third-party-library[d3dx9-psgp]
004fc015	FUN_004fc015	third-party-library[d3dx9-psgp]
004fc0b1	FUN_004fc0b1	third-party-library[d3dx9-psgp]
004fc21f	FUN_004fc21f	third-party-library[d3dx9-psgp]
004fc383	FUN_004fc383	third-party-library[d3dx9-psgp]
004fc467	FUN_004fc467	third-party-library[d3dx9-psgp]
004fc916	FUN_004fc916	third-party-library[d3dx9-psgp]
004fc9e0	FUN_004fc9e0	third-party-library[d3dx9-psgp]
00489500	FUN_00489500	gameplay
004b47c0	FUN_004b47c0	render
00546bf0	FUN_00546bf0	third-party-library[renderware]
00546c50	FUN_00546c50	third-party-library[renderware]
00546cb0	FUN_00546cb0	third-party-library[renderware]
005b8be0	FUN_005b8be0	audio
005b8c40	FUN_005b8c40	audio
005bb820	FUN_005bb820	audio
005bff40	FUN_005bff40	audio
