rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
0041aac0	render	FUN_0041aac0	403	2	fastcall/thiscall	8	int	-	0	low	1	-	0	1	0.5	-	1	1	6	0
0041ac60	render	FUN_0041ac60	160	3	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	1	0	3	0
0041ad00	vehicle	FUN_0041ad00	93	5	cdecl	1	void	int_scalar	1	low	1	-	0	0	0.0	-	0	0	2	0
0041ad60	render	FUN_0041ad60	72	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	ambiguous	0	1	0	0
0041adb0	render	FUN_0041adb0	102	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	flag	1	1	2	0
0041ae60	render	FUN_0041ae60	145	1	cdecl	0	int	-	0	low	0	-	0	0	1.0	ambiguous	1	1	0	0
0041af00	render	FUN_0041af00	78	1	cdecl	0	int	-	0	low	0	-	0	0	1.0	flag	1	1	0	0
0041af50	render	FUN_0041af50	998	8	cdecl	14	int	-	0	low	1	-	0	0	0.25	ambiguous	1	1	17	0
0041b340	hud	FUN_0041b340	246	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	1	0	0
0041b440	render	FUN_0041b440	11	1	cdecl	0	void	-	0	low	0	-	0	0	1.0	-	1	0	0	0
0041b450	boot	FUN_0041b450	123	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	flag	0	1	8	0
0041b4d0	hud	FUN_0041b4d0	50	3	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	4	0
0041b540	hud	FUN_0041b540	230	6	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	15	0
0041b660	boot	FUN_0041b660	40	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	3	0
0041b690	render	FUN_0041b690	136	4	cdecl	6	int	-	0	low	0	-	0	0	0.25	ambiguous	0	0	0	0
0041b7a0	render	FUN_0041b7a0	111	0	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041bc50	hud	FUN_0041bc50	603	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	1	0	0
0041beb0	render	FUN_0041beb0	14	1	cdecl	0	void	-	0	low	0	-	0	0	1.0	-	1	0	0	0
0041bec0	boot	FUN_0041bec0	87	3	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	4	0
0041bf20	hud	FUN_0041bf20	226	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	10	0
0041c090	hud	FUN_0041c090	46	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	3	0
0041c0e0	boot	FUN_0041c0e0	29	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
0041c100	boot	FUN_0041c100	117	3	cdecl	5	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	6	0
0041c180	hud	FUN_0041c180	311	4	cdecl	13	int	-	0	low	1	-	0	1	0.5	-	1	1	4	0
0041c2c0	boot	FUN_0041c2c0	13	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	-	0	1	1	0
0041c2d0	hud	FUN_0041c2d0	35	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0041c320	render	FUN_0041c320	91	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	ambiguous	0	1	0	0
0041c380	render	FUN_0041c380	130	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0041c410	render	FUN_0041c410	260	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	4	0
0041c9a0	hud	FUN_0041c9a0	169	0	cdecl	5	int	-	0	low	0	-	0	0	0.0	flag	1	1	0	0
0041cb00	render	FUN_0041cb00	14	1	cdecl	0	void	-	0	low	0	-	0	0	1.0	-	1	0	0	0
0041cb10	boot	FUN_0041cb10	102	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	flag	0	1	4	0
0041cb80	util	sub_0041cb80	53	3	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	4	0
0041cc50	hud	FUN_0041cc50	101	6	fastcall/thiscall	0	int	-	0	low	0	-	0	0	0.0	-	1	1	7	0
0041ccf0	boot	FUN_0041ccf0	43	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	3	0
0041cd20	render	FUN_0041cd20	139	4	cdecl	6	int	-	0	low	0	-	0	0	0.25	ambiguous	1	0	0	0
0041ce00	render	FUN_0041ce00	108	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
0041d410	hud	FUN_0041d410	703	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	0	0
0041d6d0	render	FUN_0041d6d0	14	1	cdecl	0	void	-	0	low	0	-	0	0	1.0	-	1	0	0	0
0041d6e0	boot	FUN_0041d6e0	65	3	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	3	0
0041d730	util	sub_0041d730	226	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	10	0
0041d830	hud	FUN_0041d830	59	3	fastcall/thiscall	0	void	-	0	low	0	-	0	0	0.0	-	1	1	4	0
0041d870	hud	sub_0041d870	29	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
0041d890	boot	FUN_0041d890	29	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
0041d8b0	boot	FUN_0041d8b0	96	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
0041da80	boot	FUN_0041da80	13	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	-	0	1	1	0
0041db90	boot	FUN_0041db90	148	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	5	0
0041dc30	frontend	FUN_0041dc30	103	1	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	4	0
0041dca0	hud	FUN_0041dca0	464	4	cdecl	15	int	-	0	low	1	-	0	1	0.5	-	1	1	10	0
0041de70	boot	FUN_0041de70	13	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	-	0	1	1	0
0041de80	hud	FUN_0041de80	67	0	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041def0	boot	FUN_0041def0	389	9	fastcall/thiscall	4	int	-	0	low	0	-	0	0	0.44	ambiguous	1	1	29	0
0041e0d0	boot	FUN_0041e0d0	84	4	cdecl	0	int	-	0	low	0	-	0	1	1.0	ambiguous	1	1	3	0
0041e1c0	gameplay	FUN_0041e1c0	24	1	cdecl	1	float	-	0	low	1	-	0	0	0.0	-	0	0	1	0
0041e1e0	gameplay	FUN_0041e1e0	719	9	cdecl	12	int	-	0	low	1	-	0	0	0.0	-	0	1	0	0
0041e630	hud	FUN_0041e630	134	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0041e6c0	hud	FUN_0041e6c0	385	6	cdecl	15	int	-	0	low	1	-	0	0	0.33	-	0	1	6	0
0041e850	hud	sub_0041e850	22	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	2	0
0041e8d0	gameplay	FUN_0041e8d0	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e8e0	gameplay	FUN_0041e8e0	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e900	gameplay	FUN_0041e900	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e910	gameplay	FUN_0041e910	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e920	gameplay	FUN_0041e920	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e930	gameplay	FUN_0041e930	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e940	gameplay	FUN_0041e940	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e950	gameplay	FUN_0041e950	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041e960	ai	FUN_0041e960	9	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041eaa0	boot	FUN_0041eaa0	271	7	cdecl	3	int	-	0	low	0	-	0	0	0.14	ambiguous	0	1	13	0
0041ebb0	render	FUN_0041ebb0	76	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0041ec00	gameplay	FUN_0041ec00	182	6	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	1	5	0
0041ecc0	render	FUN_0041ecc0	122	3	fastcall/thiscall	2	int	-	0	low	0	-	0	1	1.0	ambiguous	1	1	2	0
0041f060	gameplay	FUN_0041f060	46	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
0041f120	util	Player::ComputeVehicleToCameraVec	150	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
0041f1e0	util	FUN_0041f1e0	51	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	1	0
0041f220	gameplay	FUN_0041f220	51	1	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	1	0
0041f290	gameplay	FUN_0041f290	36	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0041f2c0	gameplay	FUN_0041f2c0	52	2	cdecl	4	int	-	0	low	0	-	0	1	0.5	-	1	1	1	0
0041f3d0	gameplay	FUN_0041f3d0	281	4	cdecl	8	int	-	0	low	1	-	0	0	0.25	ambiguous	1	0	6	0
0041f4f0	gameplay	FUN_0041f4f0	158	4	fastcall/thiscall	9	int	-	0	low	1	-	0	0	0.25	-	1	0	4	0
0041f590	gameplay	FUN_0041f590	384	2	cdecl	7	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
0041f710	gameplay	FUN_0041f710	88	1	fastcall/thiscall	6	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
0041f770	gameplay	FUN_0041f770	272	4	cdecl	5	int	-	0	low	1	-	0	1	0.5	ambiguous	1	1	10	0
0041f880	gameplay	FUN_0041f880	112	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	1	0
0041f8f0	render	FUN_0041f8f0	500	14	cdecl	12	int	-	0	low	1	-	0	0	0.07	-	1	1	6	0
0041faf0	render	VehicleShadowRender	458	9	cdecl	11	int	-	0	low	1	-	0	0	0.33	-	1	1	4	0
0041fcc0	render	TireMarkRender	329	9	fastcall/thiscall	12	int	-	0	low	1	-	0	0	0.44	flag	1	1	5	0
0041fe10	gameplay	FUN_0041fe10	89	3	fastcall/thiscall	2	int	-	0	low	0	-	0	1	0.67	-	1	0	0	0
0041ffb0	boot	FUN_0041ffb0	157	4	cdecl	0	int	none	1	low	0	-	0	0	0.25	-	0	1	9	0
00420050	render	PerPlayerViewportRender	474	13	fastcall/thiscall	10	int	-	0	low	1	-	0	0	0.31	-	1	1	4	0
00420230	track	FUN_00420230	83	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00420290	gameplay	FUN_00420290	176	3	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	5	0
00420340	gameplay	FUN_00420340	217	5	cdecl	3	int	-	0	low	0	-	0	1	0.6	ok-asc	1	0	0	0
00420420	track	FUN_00420420	1099	28	cdecl	17	int	-	0	low	0	-	0	0	0.46	flag	1	1	15	0
00420870	gameplay	FUN_00420870	458	13	cdecl	9	int	-	0	low	1	-	0	0	0.08	ambiguous	1	1	11	0
00420d00	boot	FUN_00420d00	59	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
00420e00	gameplay	FUN_00420e00	594	8	cdecl	13	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
004210b0	gameplay	FUN_004210b0	55	4	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	3	0
004210f0	gameplay	FUN_004210f0	12	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	1	0
00421100	render	FUN_00421100	83	1	fastcall/thiscall	0	void	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00421160	render	FUN_00421160	327	4	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	5	0
004212b0	render	FUN_004212b0	685	14	cdecl	15	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	17	0
00421560	render	FUN_00421560	39	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
00421590	boot	thunk_FUN_004210f0	5	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
004215a0	util	FUN_004215a0	24	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	2	0
004215e0	render	FUN_004215e0	65	1	fastcall/thiscall	3	int	-	0	low	1	-	0	0	0.0	-	1	1	2	0
00421630	render	FUN_00421630	95	4	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	1	0	0
00421690	render	FUN_00421690	22	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
004216b0	render	FUN_004216b0	97	2	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	1	1	0
00421720	render	FUN_00421720	33	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00421750	render	FUN_00421750	165	3	cdecl	5	int	-	0	low	0	-	0	1	1.0	-	1	1	0	0
00421800	render	FUN_00421800	164	4	cdecl	6	int	-	0	low	0	-	0	1	1.0	-	1	1	0	0
004218b0	render	FUN_004218b0	31	2	cdecl	1	int	int_scalar	1	low	0	-	0	1	1.0	ambiguous	0	0	0	0
004218d0	render	FUN_004218d0	87	7	cdecl	5	int	-	0	low	1	-	0	1	0.71	ambiguous	0	0	0	0
00421930	render	FUN_00421930	35	1	cdecl	1	int	-	0	low	0	-	0	0	1.0	-	1	0	0	0
00421960	audio	FUN_00421960	30	2	cdecl	0	void	none	1	low	0	-	0	1	0.5	-	0	1	1	0
00421980	render	FUN_00421980	26	2	cdecl	0	void	none	1	low	0	-	0	1	0.5	-	0	1	1	0
004219a0	ai	FUN_004219a0	19	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
004219c0	render	FUN_004219c0	42	1	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
004219f0	util	FUN_004219f0	155	3	cdecl	2	int	-	0	low	1	-	0	0	0.0	-	1	0	2	0
00421a90	render	FUN_00421a90	262	6	cdecl	4	int	-	0	low	1	-	0	1	0.5	ambiguous	1	0	1	0
00421ba0	render	FUN_00421ba0	99	3	cdecl	3	int	-	0	low	0	-	0	0	0.33	ambiguous	0	1	0	0
00421c10	render	FUN_00421c10	64	1	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00421c50	render	FUN_00421c50	37	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
00421c80	render	FUN_00421c80	147	6	fastcall/thiscall	2	int	-	0	low	0	-	0	1	0.67	-	1	0	0	0
00421d20	util	FUN_00421d20	939	14	cdecl	14	int	-	0	low	1	-	0	0	0.14	-	1	1	5	0
004220d0	render	FUN_004220d0	80	2	fastcall/thiscall	1	int	-	0	low	0	-	0	0	0.0	-	1	0	3	0
00422140	render	FUN_00422140	31	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	2	0
00422160	render	FUN_00422160	289	6	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00422290	render	FUN_00422290	33	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	0	0
004222d0	util	FUN_004222d0	29	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	2	0
004223b0	render	FUN_004223b0	51	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	-	1	0	0	0
00422440	gameplay	FUN_00422440	45	0	cdecl	3	float	-	0	low	1	-	0	0	0.0	-	0	0	3	0
00422470	frontend	FUN_00422470	94	4	cdecl	4	int	-	0	low	1	-	0	0	0.25	-	1	0	1	0
004224d0	frontend	FUN_004224d0	158	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	1	0	2	0
00422570	render	FUN_00422570	890	7	cdecl	10	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	9	0
004228f0	render	FUN_004228f0	399	4	cdecl	4	int	-	0	low	1	-	0	1	0.75	-	1	1	4	0
00422ba0	ai	FUN_00422ba0	1072	11	cdecl	11	int	-	0	low	1	-	0	0	0.0	-	1	1	27	0
004233e0	ai	FUN_004233e0	160	0	cdecl	2	float	-	0	low	1	-	0	0	0.0	-	0	0	6	0
00423540	ai	FUN_00423540	97	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	ok-asc	0	0	2	0
00423670	ai	FUN_00423670	22	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00423b00	frontend	FUN_00423b00	29	4	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	1	0
00424270	frontend	FUN_00424270	27	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
00424b80	frontend	FUN_00424b80	815	4	fastcall/thiscall	12	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	28	0
00424eb0	util	FUN_00424eb0	1039	22	cdecl	7	int	-	0	low	0	-	0	0	0.0	-	1	1	2	0
004252c0	ai	FUN_004252c0	1906	12	cdecl	1	int	-	0	med	1	-	0	0	0.0	-	1	1	25	0
00425a40	util	FUN_00425a40	104	6	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	6	0
00425b90	frontend	FUN_00425b90	41	1	cdecl	2	int	-	0	low	0	-	0	0	1.0	-	1	0	0	0
00425bc0	boot	FUN_00425bc0	46	2	cdecl	0	int	none	1	low	1	-	0	0	0.0	ambiguous	0	1	3	0
00425bf0	frontend	FUN_00425bf0	12	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	1	0
00425c00	frontend	FUN_00425c00	156	5	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
00425ca0	frontend	FUN_00425ca0	175	2	fastcall/thiscall	11	int	-	0	low	1	-	0	1	0.5	-	1	0	1	0
00425d50	util	FUN_00425d50	236	3	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00425e40	render	FUN_00425e40	86	2	cdecl	0	int	-	0	low	0	-	0	1	1.0	-	1	1	3	0
00425ea0	frontend	FUN_00425ea0	47	1	cdecl	0	int	none	1	low	1	-	0	0	1.0	ambiguous	0	0	2	0
00425ed0	boot	FUN_00425ed0	13	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	1	0
00425fa0	frontend	FUN_00425fa0	125	2	cdecl	2	int	-	0	low	0	-	0	1	1.0	-	1	1	3	0
00426030	render	FUN_00426030	47	3	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	3	0
004260e0	render	FUN_004260e0	528	0	fastcall/thiscall	4	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	11	0
004262f0	render	FUN_004262f0	73	4	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	4	0
00426340	track	FUN_00426340	280	10	cdecl	1	int	-	0	med	1	-	0	0	0.0	ok-asc	1	1	5	0
00426460	frontend	FUN_00426460	111	3	cdecl	2	int	-	0	low	1	-	0	0	0.33	-	1	0	1	0
004264d0	track	FUN_004264d0	351	12	cdecl	1	int	-	0	med	1	-	0	0	0.08	ambiguous	1	1	7	0
00426640	render	FUN_00426640	44	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
00426700	render	FUN_00426700	125	1	cdecl	4	int	-	0	low	1	-	0	0	0.0	-	0	1	2	0
00426780	render	FUN_00426780	133	1	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
00426810	render	sub_00426810	672	6	cdecl	11	int	-	0	low	1	-	0	0	0.33	ambiguous	0	1	8	0
00426ab0	render	sub_00426ab0	132	12	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	2	0
00426b40	frontend	FUN_00426b40	94	10	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
00426c50	frontend	FUN_00426c50	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
00426c90	ai	FUN_00426c90	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
00426d20	frontend	FUN_00426d20	106	3	cdecl	4	int	-	0	low	0	-	0	1	0.67	-	1	1	3	0
00426d90	frontend	FUN_00426d90	34	1	cdecl	0	int	none	1	low	0	-	0	0	1.0	flag	0	0	2	0
00426e10	render	FUN_00426e10	723	36	cdecl	1	int	-	0	med	1	-	0	0	0.0	ambiguous	1	1	26	0
004270f0	render	CourseRenderFrame	548	16	cdecl	12	int	-	0	low	0	-	0	0	0.06	-	1	1	8	0
004273e0	frontend	FUN_004273e0	237	2	fastcall/thiscall	8	int	-	0	low	1	-	0	0	0.0	-	1	1	3	0
004274e0	frontend	FUN_004274e0	18	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	1	0
004275d0	boot	FUN_004275d0	65	9	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.44	-	0	0	1	0
00427620	hud	FontText_HudShutdown	94	5	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
00427680	hud	FontText_ComputeScreenXY	248	3	cdecl	5	int	-	0	low	1	-	0	0	0.0	ambiguous	0	1	9	0
004277a0	frontend	FUN_004277a0	147	0	cdecl	0	int	-	0	low	0	-	0	0	0.0	flag	1	0	0	0
00427880	frontend	FUN_00427880	67	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	0	0
004278d0	render	FUN_004278d0	181	7	cdecl	2	int	int_pair	1	low	1	-	0	0	0.0	-	0	1	5	0
00427990	render	FUN_00427990	306	7	cdecl	5	int	-	0	low	1	-	0	0	0.0	-	0	1	9	0
00427be0	render	FUN_00427be0	171	6	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	1	5	0
00427ca0	hud	FontText_HudInit	344	7	cdecl	18	int	-	0	low	0	-	0	0	0.0	ambiguous	0	1	18	0
00427e00	frontend	FUN_00427e00	246	9	cdecl	4	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
00427f00	hud	FUN_00427f00	233	7	cdecl	5	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	5	0
00427ff0	hud	FontText_DrawTextRotated	334	11	cdecl	6	int	-	0	low	1	-	0	0	0.0	-	1	1	6	0
00428140	frontend	FUN_00428140	340	9	cdecl	6	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	6	0
004283a0	boot	FUN_004283a0	92	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	10	0
00428400	boot	FUN_00428400	70	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	6	0
00428590	boot	ViewportInit	128	6	cdecl	5	int	-	0	low	0	-	0	0	0.17	-	0	1	1	0
00428760	hud	FUN_00428760	41	1	cdecl	3	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
004288a0	frontend	FUN_004288a0	386	3	cdecl	9	int	-	0	low	1	-	0	0	0.0	-	0	1	5	0
00428a30	frontend	FUN_00428a30	434	14	cdecl	10	int	-	0	low	1	-	0	0	0.14	-	1	1	9	0
00428bf0	frontend	FUN_00428bf0	313	13	cdecl	7	int	-	0	low	1	-	0	0	0.15	-	0	1	6	0
00428d30	frontend	FUN_00428d30	1292	18	cdecl	21	int	-	0	low	1	-	0	0	0.06	-	1	1	4	0
00429240	frontend	FUN_00429240	18	0	cdecl	0	void	-	0	low	0	-	0	0	0.0	-	1	1	1	0
00429290	frontend	FUN_00429290	40	5	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
004292d0	util	sub_004292d0	39	1	cdecl	2	void	-	0	low	1	-	0	0	1.0	-	1	0	0	0
00429310	util	TimeTrial::Tick	644	13	cdecl	12	int	-	0	low	1	-	0	0	0.0	-	1	1	13	0
00429620	hud	FUN_00429620	58	2	cdecl	0	float	-	0	low	1	-	0	0	0.0	-	0	0	4	0
00429660	hud	FUN_00429660	435	6	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	1	1	4	0
004298e0	hud	TimeDisplay::InitForLap	226	2	cdecl	8	int	-	0	low	0	-	0	0	0.0	-	0	1	4	0
00429bd0	util	FUN_00429bd0	490	6	cdecl	15	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	10	0
00429e10	render	FUN_00429e10	571	10	cdecl	21	int	-	0	low	0	-	0	0	0.1	-	1	1	3	0
0042a470	render	FUN_0042a470	17	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	0	0	0
0042a530	render	FUN_0042a530	160	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	2	0
0042a5d0	render	FUN_0042a5d0	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0042a640	frontend	FUN_0042a640	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	flag	1	1	4	0
0042a6b0	vehicle	FUN_0042a6b0	105	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	ambiguous	1	1	4	0
0042a740	render	FUN_0042a740	174	6	cdecl	3	int	-	0	low	0	-	0	0	0.33	ambiguous	1	1	5	0
0042a7f0	render	FUN_0042a7f0	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0042a860	render	FUN_0042a860	100	3	cdecl	2	int	-	0	low	0	-	0	0	0.33	-	1	1	4	0
0042a8d0	render	FUN_0042a8d0	76	0	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	3	0
0042ad10	frontend	FUN_0042ad10	118	0	cdecl	3	int	-	0	low	1	-	0	0	0.0	-	1	1	9	0
0042bcb0	frontend	FUN_0042bcb0	303	3	cdecl	19	int	-	0	low	1	-	0	0	0.0	-	1	1	15	0
0042c010	render	FUN_0042c010	121	3	cdecl	8	int	-	0	low	1	-	0	0	0.0	-	0	0	2	0
0042c090	render	FUN_0042c090	187	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	0	0	0	0
0042c220	util	FUN_0042c220	87	2	cdecl	0	int	-	0	low	0	-	0	0	0.0	-	1	1	3	0
0042c2a0	boot	FUN_0042c2a0	35	2	cdecl	0	int	none	1	low	0	-	0	1	0.5	-	0	1	2	0
0042c300	util	FUN_0042c300	177	1	cdecl	2	int	-	0	low	0	-	0	0	0.0	-	1	0	0	0
0042c3c0	util	FUN_0042c3c0	215	3	cdecl	8	int	-	0	low	1	-	0	0	0.0	flag	0	1	3	0
0042c510	vehicle	FUN_0042c510	687	14	cdecl	1	int	-	0	low	1	-	0	0	0.0	ambiguous	1	1	19	0
0042c7c0	util	FUN_0042c7c0	409	1	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	8	0
0042c960	render	CameraTransitionStateMachine	200	3	cdecl	1	int	-	0	low	0	-	0	0	0.0	ambiguous	1	1	9	0
0042d420	render	FUN_0042d420	123	5	cdecl	3	int	-	0	low	0	-	0	1	0.6	-	0	1	0	0
0042d4a0	render	FUN_0042d4a0	190	5	cdecl	4	int	-	0	low	0	-	0	0	0.0	-	1	1	1	0
0042d560	render	FUN_0042d560	57	4	cdecl	0	int	none	1	low	0	-	0	0	0.25	-	0	1	1	0
0042e8b0	frontend	FUN_0042e8b0	801	4	cdecl	20	int	-	0	low	1	-	0	0	0.0	ambiguous	0	1	5	0
