rva,symbol,name,conf,subsystem,file,verdict,imm,detail
00401340,CupSpinSpeedAndColor,CupSpinSpeedAndColor,C3,hud,ScenarioWriters_sa2s2.cpp,PASS,DIFF,"imm -0xa,0xc,0x14,0x66,0xc5,0xd8 +0xff0a66d8,0xff14c5ff,0xfff5f0f0"
00401570,EntryTableScanByKey,EntryTableScanByKey,C3,frontend,SmallLeaves_t1.cpp,PASS,same,data=2 ours=38B orig=37B
00401ee0,EntityTableSelectUpdate,EntityTableSelectUpdate,C3,frontend,MenuLeaves_af4.cpp,PASS,same,data=1 ours=44B orig=40B
004026d0,BootQueueFlush,FUN_004026d0,C3,boot,BootLowRvaCluster.cpp,PASS,DIFF,"imm -0x4,0xc,0x14,0xff +0x10,0x18,0xff000000"
00402f40,Util636ad8Get,Util636ad8Get,C3,util,PromoLoop_round15.cpp,PASS,same,data=1 ours=6B orig=6B
00402f50,BootDefaultParamsInit,FUN_00402f50,C3,boot,BootLowRvaCluster.cpp,PASS,DIFF,imm -- +0x0
00402f80,CupFloatInit,CupFloatInit,C3,hud,Cluster_v2.cpp,PASS,same,data=4 ours=41B orig=41B
00403160,Sub00403160_SubMode0BViewport,Sub00403160_SubMode0BViewport,C4,hud,HudBatch.cpp,PASS,same,data=2 ours=227B orig=230B
004039e0,Float5ea0a8Get,Float5ea0a8Get,C3,render,PromoLoop_round35.cpp,PASS,same,data=1 ours=7B orig=7B
00403d30,Render_00403d30,Render_00403d30,C3,render,LowRvaMixed_q3.cpp,PASS,DIFF,"imm -0x8,0x40,0xc8,0xff +0x10,0x18,0x1c,0xc8ffffff,0xff000000"
00403ed0,Render_00403ed0,Render_00403ed0,C3,render,LowRvaMixed_q3.cpp,PASS,DIFF,"imm -0x8,0x54,0xc8,0xff +0x10,0x18,0xc8ffffff,0xff000000"
00404320,PerModeRenderMachine,PerModeRenderMachine,C4,render,PerModeRender.cpp,FAIL,DIFF,"data -0x7d3ff8 +0x7d4018; imm -0x0,0x10,0x41,0x3f4ccccd +0xc"
00404e00,IdxPtr404e00,IdxPtr404e00,C3,vehicle,PromoLoop_round74.cpp,PASS,same,data=2 ours=27B orig=27B
00404e20,IdxPtr404e20,IdxPtr404e20,C3,vehicle,PromoLoop_round74.cpp,PASS,same,data=2 ours=32B orig=36B
00404e50,SaveLoad,SaveLoad,C4,save,GameSave.cpp,FAIL,DIFF,data -- +0x8a95a0; imm -0x10 +0xc
00404e80,DeserializeFromBuffer,Save::DeserializeFromBuffer,C4,save,GameSaveBuffer.cpp,PASS,DIFF,"imm -0x928f +0xc,0x24a3c"
00404ee0,SerializeToBuffer,Save::SerializeToBuffer,C4,save,GameSaveBuffer.cpp,FAIL,DIFF,"data -0x7f0f54 +0x7f0f53; imm -0x928f +0xc,0x24a3c"
00404f50,SaveWrite,SaveWrite,C4,save,GameSave.cpp,FAIL,DIFF,data -- +0x8a95a0; imm -0x10 +0xc
00404f80,SaveFileExists,SaveFileExists,C4,save,GameSave.cpp,PASS,same,data=0 ours=22B orig=20B
004053d0,TrackDataSlotSet,TrackDataSlotSet,C3,render,LowRvaSetters_o2.cpp,PASS,DIFF,imm -- +0x0
00405400,Clear639d70x3,Clear639d70x3,C3,gameplay,PromoLoop_round53.cpp,PASS,same,data=3 ours=31B orig=23B
00405420,ReplayCursorReset,ReplayCursorReset,C3,util,PromoLoop_round11.cpp,PASS,same,data=1 ours=11B orig=11B
00405430,Pred405430,Pred405430,C4,gameplay,PromoLoop_sessionB.cpp,PASS,DIFF,"imm -0x1,0x41 +0x0"
00405890,Pred405890,Pred405890,C4,vehicle,PromoLoop_round78.cpp,PASS,same,data=2 ours=22B orig=26B
004058b0,FloatSub4058b0,FloatSub4058b0,C3,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=0 ours=21B orig=15B
004058c0,FloatSubThunk4058c0,FUN_004058c0,C3,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=1 ours=27B orig=25B
00406370,Clear10x3_63a494,Clear10x3_63a494,C3,gameplay,PromoLoop_round68.cpp,PASS,DIFF,imm -- +0x0
00407550,SubsystemARecordFind,SubsystemARecordFind,C3,gameplay,SubsystemARecordFind.cpp,PASS,same,data=2 ours=41B orig=35B
00407580,SubsystemARecordKey,SubsystemARecordKey,C3,gameplay,SubsystemARecordKey.cpp,PASS,same,data=1 ours=15B orig=17B
004075a0,Global63a5d0Get,Global63a5d0Get,C4,gameplay,PromoLoop_round33.cpp,PASS,same,data=1 ours=6B orig=6B
004075b0,ItemPosRet4075b0,ItemPosRet4075b0,C3,gameplay,PromoLoop_sessionB.cpp,FAIL,DIFF,"data -0x639d80 +0x639d90,0x639dc8; imm -0x40 +-"
00407620,Deref407620,Deref407620,C3,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=1 ours=27B orig=29B
00407640,FindCopterByKeyIndex,CopterFind639dc4,C3,gameplay,RangeTable_ah1.cpp,PASS,same,data=2 ours=42B orig=42B
00407640,CopterFind639dc4,CopterFind639dc4,C3,gameplay,PromoLoop_round69.cpp,PASS,same,data=2 ours=42B orig=42B
004077e0,GetSelectedCopterField60,FloatIdx639de0,C3,gameplay,Thresholds_ah4.cpp,PASS,same,data=2 ours=17B orig=18B
004077e0,FloatIdx639de0,FloatIdx639de0,C3,gameplay,PromoLoop_round61.cpp,PASS,same,data=2 ours=17B orig=18B
00407a00,ReadAiCheckpointField,ReadAiCheckpointField,C3,gameplay,RangeTable_ah1.cpp,PASS,same,data=1 ours=20B orig=24B
00407a20,GetAiLapCounter,Table8a9648Get,C4,gameplay,RangeTable_ah1.cpp,PASS,same,data=1 ours=15B orig=17B
00407a20,Table8a9648Get,Table8a9648Get,C4,gameplay,PromoLoop_round42.cpp,PASS,same,data=1 ours=15B orig=17B
00407a40,Table8a9640Get,Table8a9640Get,C4,ai,PromoLoop_round42.cpp,PASS,same,data=1 ours=15B orig=17B
00407a60,UtilTableInit8a9620,FUN_00407a60,C3,util,UtilLeaves_ac.cpp,PASS,same,data=2 ours=40B orig=40B
00407b70,RangeTableMemberTest,FUN_00407b70,C3,gameplay,RangeTable_ah1.cpp,PASS,same,data=0 ours=125B orig=98B
00407d70,RangeTableCountGroup,RangeTableCountGroup,C3,gameplay,RangeTable_ah1.cpp,PASS,same,data=0 ours=67B orig=60B
00407db0,RangeTableGroupOffset,RangeTableGroupOffset,C4,gameplay,RangeTable_ah1.cpp,PASS,same,data=0 ours=119B orig=111B
00408590,Dot408590,FUN_00408590,C4,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=0 ours=128B orig=121B
00408a50,PerCarRaceProgressGet,FUN_00408a50,C3,frontend,Leaves.cpp,PASS,same,data=1 ours=15B orig=17B
00408a70,FrontendC2RoundI,FrontendC2RoundI,C3,frontend,MenuMixed.cpp,PASS,DIFF,imm -0x4 +0x3
00408ad0,RaceScoreFloatGetBySlot,RaceScoreFloatGetBySlot,C3,frontend,SmallLeaves_t1.cpp,PASS,same,data=1 ours=15B orig=17B
00408af0,AiVehicleFieldPtrGet,AiVehicleFieldPtrGet,C3,ai,PromoLoop_round1.cpp,PASS,same,data=1 ours=14B orig=16B
00409300,RangeTableFirstOfGroup,FUN_00409300,C3,gameplay,RangeTable_ah1.cpp,PASS,DIFF,imm -- +0x1
00409330,RangeTableSuccessorByGroup,FUN_00409330,C3,gameplay,RangeTable_ah1.cpp,PASS,DIFF,imm -- +0x1
00409680,LedArrayInit,LedArrayInit,C3,render,LowRvaSetters_o2.cpp,PASS,same,data=1 ours=20B orig=20B
004098a0,GetLedEntryArrayBase,Ret63a5f0,C4,gameplay,RangeTable_ah1.cpp,PASS,same,data=1 ours=6B orig=6B
004098a0,Ret63a5f0,Ret63a5f0,C4,gameplay,PromoLoop_round40.cpp,PASS,same,data=1 ours=6B orig=6B
004098b0,LoadingState1Enter,LoadingState1Enter,C4,util,UtilBatch.cpp,PASS,DIFF,imm -- +0x0
00409900,LoadingState2Enter,LoadingState2Enter,C4,util,UtilBatch.cpp,PASS,same,data=3 ours=46B orig=44B
00409930,LoadingState3Enter,LoadingState3Enter,C4,util,UtilBatch.cpp,PASS,same,data=3 ours=31B orig=31B
004099a0,AutosaveTrigger,Save::AutosaveTrigger,C4,save,GameSaveVFS.cpp,PASS,same,data=4 ours=53B orig=53B
004099e0,SaveStatusClear,SaveStatusClear,C4,save,GameSave.cpp,PASS,same,data=1 ours=10B orig=10B
0040ad20,FrontendGlobalGet,FrontendGlobalGet,C4,frontend,FrontendAccessors.cpp,PASS,same,data=1 ours=6B orig=6B
0040ad30,UtilSet8a95ac,FUN_0040ad30,C3,util,UtilLeaves_ac.cpp,PASS,same,data=1 ours=10B orig=10B
0040b250,UtilReset8a9500,FUN_0040b250,C3,util,UtilLeaves_ac.cpp,PASS,same,data=8 ours=81B orig=52B
0040b290,ScoreAdd_0040b290,FUN_0040b290,C4,frontend,ScoringHooks.cpp,PASS,DIFF,"imm -0x100 +0x0,0xff"
0040b410,RaceScoreTimerGet,RaceScoreTimerGet,C3,util,PromoLoop_round10.cpp,PASS,same,data=1 ours=12B orig=12B
0040b420,IndexedTableLookup,IndexedTableLookup,C4,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=1 ours=12B orig=12B
0040b430,UtilFieldAdd8a94f0,FUN_0040b430,C3,util,UtilLeaves_ac.cpp,FAIL,same,data -- +0x8a94fc
0040b460,MenuMenusBD,MenuMenusBD,C3,frontend,MenuMenusB.cpp,FAIL,DIFF,"data -0x7f1a54 +0x7f1a24,0x7f1a34,0x7f1a44,0x8a9500,0x8a9510,0x8a9520; imm -0x10 +0x2,0x18"
0040b540,PlayerScoreRankOrder,PlayerScoreRankOrder,C3,gameplay,ScoreMasks_ah3.cpp,FAIL,DIFF,"data -0x7f1a54 +0x7f1a24,0x7f1a34,0x7f1a44,0x8a94e4,0x8a94e8,0x8a94ec; imm -0x10 +0x2,0x1c"
0040b620,SlotSortByModeScore,SlotSortByModeScore,C3,frontend,MenuScoreGetters.cpp,FAIL,DIFF,"data -0x7f1a54 +0x7f1a24,0x7f1a34,0x7f1a44,0x8a9534,0x8a9538,0x8a953c; imm -0x3,0x10 +0x0,0x1,0x2,0x4,0x1c"
0040b6b0,ModeScoreGetBySlot,ModeScoreGetBySlot,C3,frontend,MenuScoreGetters.cpp,PASS,same,data=1 ours=12B orig=12B
0040b6c0,FrontendArrayGet,FrontendArrayGet,C4,frontend,FrontendAccessors.cpp,PASS,same,data=1 ours=12B orig=12B
0040b6d0,UtilArrayGet8a94e0,FUN_0040b6d0,C4,util,UtilLeaves_ac.cpp,PASS,same,data=1 ours=12B orig=12B
0040b6e0,Add40b6e0,FUN_0040b6e0,C3,util,PromoLoop_sessionB.cpp,PASS,same,data=1 ours=33B orig=29B
0040b7a0,HotkeyStringBaseGet,HotkeyStringBaseGet,C4,frontend,MenuScoreGetters.cpp,PASS,same,data=1 ours=6B orig=6B
0040b7b0,PlayerHotkeyTableGet,PlayerHotkeyTableGet,C3,frontend,MenuScoreGetters.cpp,PASS,same,data=4 ours=68B orig=67B
0040b810,TimerGlobalsReset,TimerGlobalsReset,C3,frontend,TimerReset.cpp,PASS,DIFF,imm -- +0x0
0040b890,GetGridCount8or12,FUN_0040b890,C4,gameplay,Thresholds_ah4.cpp,PASS,DIFF,"imm -0xc,0xfffffffc +-"
0040b8e0,GetScoreThreshold7or10,FUN_0040b8e0,C4,gameplay,Thresholds_ah4.cpp,PASS,DIFF,imm -0xfffffffd +-
0040b930,PlayerScoreThresholdMask,PlayerScoreThresholdMask,C3,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=1 ours=64B orig=51B
0040b970,PlayerScoreZeroTest,Bool0Out8a94e0,C3,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=1 ours=43B orig=41B
0040b970,Bool0Out8a94e0,Bool0Out8a94e0,C3,gameplay,PromoLoop_round67.cpp,FAIL,DIFF,"data -- +0x8a94e4,0x8a94e8,0x8a94ec; imm -0x0,0x1,0x4 +-"
0040b9a0,PlayerScoreMaxTest,MaxScoreFlags40b9a0,C4,gameplay,ScoreMasks_ah3.cpp,PASS,DIFF,imm -0x0 +-
0040b9a0,MaxScoreFlags40b9a0,MaxScoreFlags40b9a0,C4,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=1 ours=94B orig=95B
0040ba00,PlayerScoreMinTest,BoolMinOut8a94e0,C3,gameplay,ScoreMasks_ah3.cpp,PASS,DIFF,imm -0x0 +-
0040ba00,BoolMinOut8a94e0,BoolMinOut8a94e0,C3,gameplay,PromoLoop_round67.cpp,PASS,DIFF,"imm -0x0,0x1,0x4 +-"
0040ba60,PlayerScoreGateInvert,Active4Slots40ba60,C4,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=0 ours=52B orig=52B
0040ba60,Active4Slots40ba60,Active4Slots40ba60,C4,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=0 ours=48B orig=52B
0040bb30,Search40bb30,FUN_0040bb30,C3,boot,PromoLoop_sessionB.cpp,PASS,same,data=1 ours=24B orig=21B
0040bb50,SpriteLookupC,FUN_0040bb50,C3,frontend,SpriteCluster.cpp,PASS,same,data=1 ours=19B orig=21B
0040bb70,SpriteLookupTableA,SpriteLookupTableA,C4,frontend,SpriteGate.cpp,PASS,same,data=1 ours=21B orig=21B
0040bb90,SpriteLookupTableB,SpriteLookupTableB,C4,frontend,SpriteGate.cpp,PASS,same,data=1 ours=21B orig=21B
0040cd90,CountNonZeroPairs,thunk_FUN_00425ef0,C4,gameplay,ScoreMasks_ah3.cpp,FAIL,DIFF,"data -- +0x899260,0x8992a4,0x8992ac,0x8992f0,0x8992f8,0x89933c; imm -- +0x0,0x1"
0040ce80,PtrTable5f2770Get,PtrTable5f2770Get,C3,gameplay,PromoLoop_round49.cpp,PASS,same,data=1 ours=17B orig=17B
0040d020,Track_LoadByIndex_40d020,FUN_0040d020,C3,track,CourseLoadDispatch.cpp,PASS,same,data=0 ours=22B orig=21B
0040d250,DoubleDerefIndexedGetter,DoubleDerefIndexedGetter,C3,frontend,SmallLeaves_t1.cpp,PASS,same,data=2 ours=17B orig=17B
0040d430,GetPointerGlobal,FUN_0040d430,C3,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=1 ours=6B orig=6B
0040d440,Course_LoadCurrent_40d440,FUN_0040d440,C3,track,CourseLoadDispatch.cpp,PASS,same,data=3 ours=33B orig=34B
0040dc70,GetAnimationState,FUN_0040dc70,C4,gameplay,ScoreMasks_ah3.cpp,PASS,same,data=1 ours=6B orig=6B
0040dc80,UtilFloat63b910Get,UtilFloat63b910Get,C3,util,PromoLoop_round9.cpp,PASS,same,data=1 ours=7B orig=7B
0040dc90,UtilSlotIndexCondGet,UtilSlotIndexCondGet,C4,util,PromoLoop_round9.cpp,PASS,same,data=2 ours=24B orig=24B
0040dcb0,TimerStateMachine40dcb0,FUN_0040dcb0,C3,gameplay,PromoLoop_sessionB.cpp,PASS,DIFF,imm -0x41 +0x1
0040dd60,GuardConcludedAndP1Won,Race::GuardConcludedAndP1Won,C4,save,Race_Guard.cpp,PASS,same,data=2 ours=20B orig=24B
0040de00,ThunkReplaySave,thunk_FUN_004117b0,C4,save,ReplayThunk.cpp,PASS,same,data=0 ours=5B orig=5B
0040df60,ConditionalRenderSubPass,ConditionalRenderSubPass,C3,render,LowRvaMixed_q3.cpp,PASS,DIFF,"imm -0x3,0x5 +-0x5,-0x3,0x1,0x2"
0040dfc0,HudIngameDispatch,HudIngameDispatch,C3,hud,HudDispatch.cpp,PASS,same,data=2 ours=352B orig=307B
0040e170,Set63ba7c,Set63ba7c,C3,util,PromoLoop_round32.cpp,PASS,same,data=1 ours=10B orig=10B
0040e180,MostSepPair_0040e180,MostSeparatedPair,C4,vehicle,CameraClusterHooks.cpp,PASS,DIFF,imm -0x3c +0x4c
0040e340,GetLiveCarCount,GetLiveCarCount,C4,util,UtilLeaves.cpp,PASS,same,data=1 ours=6B orig=6B
0040e350,GetRenderSubMode,GetRenderSubMode,C3,ai,PromoLoop_round1.cpp,PASS,same,data=1 ours=6B orig=6B
0040e360,RaceModeSet,RaceMode::Set,C3,util,PromoLoop_round10.cpp,PASS,same,data=1 ours=10B orig=10B
0040e370,IsCarSlotActive,FUN_0040e370,C3,util,UtilLeaves.cpp,PASS,DIFF,imm -0x4 +0x3
0040e3a0,PlayerColorTableGet,PlayerColorTableGet,C3,frontend,MenuScoreSort.cpp,PASS,DIFF,"imm -0x3a,0x3d,0x4e,0x56,0x61,0x62 +0xff000000,0xff3d3a98,0xff567661,0xff62c3db,0xffa7a7eb,0xffae894e"
0040e450,Flag63b908Get,Flag63b908Get,C3,util,PromoLoop_round26.cpp,PASS,same,data=1 ours=6B orig=6B
0040e460,Flag63b908Set,Flag63b908Set,C3,util,PromoLoop_round26.cpp,PASS,same,data=1 ours=10B orig=10B
0040e470,CarSlotStateGet,CarSlotStateGet,C3,frontend,RaceResults.cpp,PASS,same,data=1 ours=15B orig=15B
0040e480,CarSlotStateSet,CarSlotStateSet,C3,frontend,RaceResults.cpp,PASS,same,data=1 ours=19B orig=19B
0040e4a0,ElapsedTimeGet,ElapsedTimeGet,C3,ai,PromoLoop_round26.cpp,PASS,same,data=1 ours=6B orig=6B
0040eee0,ScoreElim_0040eee0,FUN_0040eee0,C3,frontend,ScoringHooks.cpp,PASS,DIFF,"imm -0xb,0x1c,0x24,0x41 +-0x2"
00410510,EvalResult_00410510,Race::EvaluateResult,C3,save,ScoringHooks.cpp,PASS,DIFF,imm -0x41 +0x10
00411170,TimeTrialRecordPlayback,TimeTrialRecordPlayback,C3,vehicle,Replay.cpp,PASS,same,data=2 ours=78B orig=70B
00411350,ReplayTimeFormat,Replay::TimeFormat,C3,vehicle,ReplayTimeFormat.cpp,PASS,DIFF,imm -- +0x1f
004114c0,VtableTeardown_114c0,FUN_004114c0,C3,boot,BootLowRvaCluster.cpp,PASS,same,data=2 ours=30B orig=27B
004114e0,ReplayCleanup,ReplayCleanup,C3,vehicle,Replay.cpp,PASS,same,data=5 ours=78B orig=77B
00411530,ReplayGetTimeAtIdx,Replay::GetTimeAtIdx,C3,vehicle,ReplayGetTimeAtIdx.cpp,PASS,DIFF,imm -0x0 +-
00411580,ReplayGetBestTime,ReplayGetBestTime,C3,vehicle,Replay.cpp,PASS,DIFF,"imm -0x14 +0x0,0x10"
004115c0,ReplayGetCurrentTime,ReplayGetCurrentTime,C3,vehicle,Replay.cpp,PASS,DIFF,"imm -0x14 +0x0,0x10"
00411600,ReplayRecordFrame,ReplayRecordFrame,C3,vehicle,Replay.cpp,FAIL,DIFF,"data -0x63bb10,0x7f0ff4 +-; imm -0x10,0x14,0x20 +0x2c,0x4c,0x50"
00411750,ReplayStartLap,ReplayStartLap,C3,vehicle,Replay.cpp,PASS,same,data=3 ours=86B orig=88B
004117b0,ReplaySave,ReplaySave,C3,vehicle,ReplayThunk.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00411ae0,GhostPlaybackTick_Entry,Ghost::PlaybackTick,C3,vehicle,GhostPlaybackTick.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00411ce0,GhostSetupRender,Ghost::SetupRender,C3,vehicle,GhostSetupRender.cpp,PASS,same,data=4 ours=123B orig=127B
00411d60,ReplayCheckTimer,ReplayCheckTimer,C3,vehicle,SmallLeaves_q4.cpp,PASS,same,data=2 ours=41B orig=40B
00412130,Calc412130,FUN_00412130,C3,gameplay,PromoLoop_sessionB.cpp,PASS,DIFF,"imm --0x4,0x1,0x5 +-0x2,0x4"
00413bc0,HudUvRect413bc0,HudUvRect413bc0,C3,hud,ScenarioLeaves_sa1.cpp,PASS,DIFF,imm -- +0x8
00413c70,Idx2RecordCondSet413c70,FUN_00413c70,C3,vehicle,PromoLoop_sessionB.cpp,PASS,DIFF,imm -0x2 +-
00413f20,ZeroFill60_63bc60,ZeroFill60_63bc60,C3,util,PromoLoop_round69.cpp,FAIL,DIFF,"data -0x63bd50 +-; imm -0x5,0xc +0x3c"
00413f90,TimerGetBasePtr,TimerGetBasePtr,C4,util,TimerState.cpp,PASS,same,data=1 ours=6B orig=6B
00413fa0,Calc413fa0,FUN_00413fa0,C3,gameplay,PromoLoop_sessionB.cpp,PASS,same,data=0 ours=53B orig=49B
00413fe0,Reset413fe0,FUN_00413fe0,C3,ai,PromoLoop_sessionB.cpp,FAIL,DIFF,"data -0x89a4f0 +0x89a4c8; imm -0x14,0x74 +0x0"
00414030,AiSplineBankTimerReset,AiSplineBankTimerReset,C3,ai,PromoLoop_round1.cpp,FAIL,DIFF,"data -0x803324 +0x8032e8,0x8032fc,0x803310; imm -0x14 +-"
00414120,CopyTable005f2a70To0089a384,CopyTable005f2a70To0089a384,C3,frontend,SmallLeaves_t1.cpp,FAIL,DIFF,"data -0x89a384,0x89a420 +0x5f2b0c; imm -0x3,0x9c +-"
004148b0,AiLeader_Entry,FUN_004148b0,C3,ai,AiLeaderTimer.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00415020,AiLastPlaceFrustration,AiLastPlaceFrustration,C3,ai,ScenarioWriters_sa2s2.cpp,PASS,DIFF,"imm -0x5,0x41 +-"
004150e0,AiWallLat_Entry,FUN_004150e0,C3,ai,AiWallLateral.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00415190,AiLeaderGate_Entry,AiLeaderProgressRangeGate,C3,ai,AiTargeting.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00415860,InteractionCooldownSet,InteractionCooldownSet,C3,ai,PromoLoop_round24.cpp,PASS,same,data=1 ours=16B orig=18B
00415d00,AiWallAhead,FUN_00415d00,C3,ai,AiTargeting.cpp,PASS,DIFF,"imm -0x0,0x5,0x34 +0x30"
00415d00,AiWallAhead_Entry,FUN_00415d00,C3,ai,AiWallAhead.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00415e20,AiSteer_Entry,AiSteeringAngleError,C3,ai,AiTargeting.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00416060,AiLos_Entry,FUN_00416060,C3,ai,AiLineOfSight.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00416060,AiLineOfSight,FUN_00416060,C3,ai,AiTargeting.cpp,PASS,DIFF,"imm -0x0,0x5,0x18,0x41,0x200 +0x1fe"
004161e0,AiSplineTarget_Entry,AiSplineTargetInit,C3,ai,AiTargeting.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
00416230,Table89a500Set,Table89a500Set,C3,gameplay,PromoLoop_round50.cpp,PASS,same,data=1 ours=16B orig=18B
00416250,AiControlStep,FUN_00416250,C3,ai,AiControlStep.cpp,FAIL,DIFF,"data -0x7f0ff4,0x7f0ff8,0x8032d8,0x8032dc,0x8032e0,0x88fc88 +-; imm -0x0,0x1,0x2,0x3,0x4,0x5 +-"
00416a30,AiControlStepM49,FUN_00416a30,C3,ai,AiControlStep.cpp,FAIL,DIFF,"data -0x7f0ff4,0x7f0ff8,0x8032d8,0x8032dc,0x8032e0,0x88fc88 +-; imm -0x0,0x1,0x2,0x3,0x4,0x5 +-"
00417180,AiBankSwitch,FUN_00417180,C3,ai,AiPreTick.cpp,PASS,DIFF,imm -0x5 +0x0
004173a0,Float89a360Get,Float89a360Get,C3,gameplay,PromoLoop_round35.cpp,PASS,same,data=1 ours=7B orig=7B
00417450,SparseGridCellWrite,FUN_00417450,C3,gameplay,SparseGrid_ag.cpp,PASS,DIFF,"imm -0x40 +0x1f,0x3f"
00417530,SparseGridCellErase,FUN_00417530,C3,gameplay,SparseGrid_ag.cpp,PASS,DIFF,"imm -0x8,0x40 +0x1f,0xff"
00417640,AiPostStepPowerupBrake,FUN_00417640,C3,ai,AiController.cpp,PASS,DIFF,"imm -0x5,0x18,0x41,0xff +0x14,0xff00"
00417730,VehicleRaceAngleGet,VehicleRaceAngleGet,C3,vehicle,VehicleState.cpp,PASS,same,data=1 ours=12B orig=12B
004177b0,AiPreTick,FUN_004177b0,C3,ai,AiPreTick.cpp,FAIL,DIFF,"data -- +0x89a890; imm -0x5,0x41,0x3e800000,0x3f666666,0x3f733333,0x3f800000 +0x0"
00417da0,AiControlStepM8,FUN_00417da0,C3,ai,AiControlStep.cpp,FAIL,DIFF,"data -0x7f0ff4,0x7f0ff8,0x8032d8,0x8032dc,0x8032e0,0x88fc88 +-; imm -0x0,0x1,0x2,0x3,0x4,0x5 +-"
00418560,AiVehicleStep,FUN_00418560,C3,ai,AiController.cpp,FAIL,DIFF,"data -0x89a4d0 +0x7f1039,0x7f103c,0x7f103d; imm -0x37,0x44,0x58,0x5f +-0x59,0x0,0xb"
00418860,AiTickLoop,FUN_00418860,C3,ai,AiController.cpp,PASS,same,data=2 ours=272B orig=280B
00418860,AiPerFrameTick,FUN_00418860,C3,ai,ScenarioLeaves_sa2.cpp,PASS,same,data=2 ours=272B orig=280B
00418a00,StructInit418a00_RegAbi,FUN_00418a00,C3,render,PromoLoop_sessionB.cpp,PASS,DIFF,"imm -0x8,0x6c,0xff,0x3d4ccccd +0x4"
00418a30,Init418a30,FUN_00418a30,C3,vehicle,PromoLoop_sessionB.cpp,PASS,same,data=2 ours=50B orig=50B
00418e50,Fill64_63c508,Fill64_63c508,C3,render,PromoLoop_round68.cpp,PASS,same,data=1 ours=20B orig=20B
004190f0,ClearEax4190f0,ClearEax4190f0,C3,gameplay,PromoLoop_round44.cpp,PASS,same,data=0 ours=9B orig=9B
0041a4a0,Copy41a4a0,FUN_0041a4a0,C3,gameplay,PromoLoop_sessionB.cpp,PASS,DIFF,"imm -0x20003,0x3f800000 +0x1"
0041a500,GhostVec3Set63c6d0,GhostVec3Set63c6d0,C3,gameplay,PromoLoop_round65.cpp,FAIL,DIFF,"data -0x63c630 +0x63c6d0,0x63c6d4,0x63c6d8; imm -- +0x0"
0041a550,GhostVec4Set63c6b0,GhostVec4Set63c6b0,C3,gameplay,PromoLoop_round65.cpp,FAIL,DIFF,"data -0x63c630 +0x63c6b0,0x63c6b4,0x63c6b8,0x63c6bc; imm -- +0x0"
0041a5b0,GhostSlotSet63c6ec,GhostSlotSet63c6ec,C3,gameplay,PromoLoop_round62.cpp,PASS,same,data=1 ours=19B orig=21B
0041a8b0,GhostSlotSet63c6f0,GhostSlotSet63c6f0,C3,gameplay,PromoLoop_round62.cpp,PASS,same,data=1 ours=19B orig=21B
0041a9b0,Ghost41a9b0,FUN_0041a9b0,C3,vehicle,PromoLoop_sessionB.cpp,PASS,same,data=0 ours=32B orig=30B
0041ad60,ParticleEmitterCtorA,ParticleEmitterCtorA,C3,render,ParticleEmitterCtors.cpp,PASS,DIFF,"imm -0x0,0xc,0x10,0x11,0x44,0x50 +0x8"
0041ae20,Copy41ae20,FUN_0041ae20,C3,render,PromoLoop_sessionB.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
0041b440,EmitterDtorClumpAt5c,EmitterDtorClumpAt5c,C3,render,ParticleEmitterCtors.cpp,PASS,DIFF,imm -- +0x4
0041b510,HudCounterReset,HudCounterReset,C3,hud,PromoLoop_round12.cpp,PASS,same,data=1 ours=11B orig=11B
0041b520,Update41b520,FUN_0041b520,C3,render,PromoLoop_sessionB.cpp,PASS,same,data=2 ours=24B orig=22B
0041b630,HudSlotLoopB630,HudSlotLoopB630,C3,hud,HudDispatch.cpp,PASS,DIFF,"imm -- +0x0,0x8"
0041b720,Bits41b720,FUN_0041b720,C3,render,PromoLoop_sessionB.cpp,PASS,same,data=2 ours=79B orig=79B
0041b770,Copy41b770,FUN_0041b770,C3,render,PromoLoop_sessionB.cpp,SKIP,,symbol absent from obj (mangled/static/inlined)
0041beb0,EmitterDtorClumpAt15c,EmitterDtorClumpAt15c,C3,render,ParticleEmitterCtors.cpp,PASS,DIFF,imm -- +0x4
