t,fires,px,py,pz,tx,ty,tz,elev,azim,zoom,pairA,pairB,c0x,c0y,c0z,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z
1781117716350,552,-5.640757083892822,11.289311408996582,-11.522287368774414,5.371329307556152,-11.246574401855469,-5.64647102355957,55.280303955078125,136.43051147460938,8.532291412353516,0,2,-0.4118444621562958,0.0853201225399971,-13.170896530151367,0.4418725371360779,7.702705864093794e-21,-23.80158042907715,2.3544692993164062,-1.4783418538933955e-40,-23.272043228149414,0.9074634313583374,-4.30970363562988e-18,-21.750995635986328
1781117716355,553,-5.664305686950684,11.244803428649902,-11.578512191772461,5.395577430725098,-11.202583312988281,-5.621000289916992,55.1820068359375,136.17221069335938,8.5381498336792,0,2,-0.4122978746891022,0.08428291976451874,-13.204092025756836,0.47988855838775635,6.220398206398768e-21,-23.83934211730957,2.347721576690674,-1.4783418538933955e-40,-23.269800186157227,0.9329807758331299,-3.4626706883755798e-18,-21.766155242919922
1781117716361,554,-5.687928199768066,11.19960880279541,-11.633588790893555,5.420658111572266,-11.157905578613281,-5.596639633178711,55.074615478515625,135.91510009765625,8.544004440307617,0,2,-0.41275057196617126,0.08324690163135529,-13.237237930297852,0.5191286206245422,5.01602323452156e-21,-23.877058029174805,2.341625690460205,-1.4783418538933955e-40,-23.26777458190918,0.9589557647705078,-2.7681036716270535e-18,-21.781997680664062
1781117716368,555,-5.711176872253418,11.155508995056152,-11.68889045715332,5.445762634277344,-11.114320755004883,-5.572042465209961,54.96929931640625,135.65664672851562,8.551023483276367,0,2,-0.4132026731967926,0.08221267908811569,-13.27033805847168,0.5595728754997253,4.063111168860472e-21,-23.914724349975586,2.33615779876709,-1.4783418538933955e-40,-23.265962600708008,0.9853756427764893,-2.222614453595284e-18,-21.79853057861328
1781117716373,556,-5.733663082122803,11.112778663635254,-11.746272087097168,5.469695091247559,-11.072105407714844,-5.545134544372559,54.8736572265625,135.39239501953125,8.558036804199219,0,2,-0.4136541187763214,0.08117960393428802,-13.303390502929688,0.6012094020843506,3.2690177808095654e-21,-23.952322006225586,2.331294059753418,-1.4783418538933955e-40,-23.264352798461914,1.0122300386428833,-1.5839516113655416e-18,-21.815765380859375
1781117716378,557,-5.756161689758301,11.071391105651855,-11.802618980407715,5.4942240715026855,-11.031232833862305,-5.519095420837402,54.780853271484375,135.12937927246094,8.565045356750488,0,2,-0.41410496830940247,0.08014824241399765,-13.33639907836914,0.6440304517745972,2.660212849970537e-21,-23.989831924438477,2.327009677886963,-1.4783418538933955e-40,-23.2629337310791,1.0395067930221558,-1.2722434867759591e-18,-21.833709716796875
1781117716384,558,-5.778252601623535,11.027846336364746,-11.859243392944336,5.519088268280029,-10.988201141357422,-5.493120193481445,54.675262451171875,134.8648681640625,8.572047233581543,0,2,-0.414555162191391,0.07911872118711472,-13.369359970092773,0.6880323886871338,2.1374347028370235e-21,-24.027223587036133,2.3232831954956055,-1.4783418538933955e-40,-23.261701583862305,1.0671952962875366,-1.018133602599669e-18,-21.852371215820312
1781117716389,559,-5.800436973571777,10.985210418701172,-11.915837287902832,5.543921947479248,-10.946078300476074,-5.4667463302612305,54.57489013671875,134.598388671875,8.579044342041016,0,2,-0.41500458121299744,0.07808998227119446,-13.402261734008789,0.733214259147644,1.733770563911146e-21,-24.0644588470459,2.3200931549072266,-1.4783418538933955e-40,-23.260644912719727,1.0952845811843872,-9.16489648929153e-19,-21.871753692626953
1781117716395,560,-5.821528434753418,10.945748329162598,-11.974900245666504,5.567482948303223,-10.90712833404541,-5.43796443939209,54.4923095703125,134.3257293701172,8.58603572845459,0,2,-0.41545334458351135,0.07706338912248611,-13.435117721557617,0.7795820236206055,1.406207041340147e-21,-24.10149574279785,2.3174190521240234,-1.4783418538933955e-40,-23.2597599029541,1.1237651109695435,-7.36071631163987e-19,-21.891864776611328
1781117716399,561,-5.843432903289795,10.905517578125,-12.032227516174316,5.592695713043213,-10.867408752441406,-5.411023139953613,54.3934326171875,134.05410766601562,8.594183921813965,0,2,-0.41590145230293274,0.07603798061609268,-13.467924118041992,0.8271387815475464,1.134891800422754e-21,-24.13829231262207,2.315242290496826,-1.4783418538933955e-40,-23.2590389251709,1.1526273488998413,-5.878408653944844e-19,-21.912700653076172
1781117716406,562,-5.864652156829834,10.86581039428711,-12.09014892578125,5.617259979248047,-10.828211784362793,-5.38319206237793,54.3023681640625,133.78103637695312,8.601162910461426,0,2,-0.41634896397590637,0.07501430809497833,-13.500686645507812,0.8758914470672607,9.231335636091789e-22,-24.174795150756836,2.3135433197021484,-1.4783418538933955e-40,-23.25847816467285,1.1818655729293823,-4.713738351470181e-19,-21.93426513671875
1781117716412,563,-5.930277347564697,10.877114295959473,-12.175636291503906,5.637220859527588,-10.840027809143066,-5.349781036376953,54.363525390625,133.50137329101562,8.609297752380371,0,2,-0.4167958199977875,0.07399178296327591,-13.533401489257812,0.9258460998535156,7.510799961981491e-22,-24.210954666137695,2.3123040199279785,-1.4783418538933955e-40,-23.25806999206543,1.2114754915237427,-2.7316812548951186e-19,-21.956558227539062
1781117716417,564,-6.002577304840088,10.901402473449707,-12.266209602355957,5.657028675079346,-10.864827156066895,-5.316590309143066,54.45361328125,133.22305297851562,8.616263389587402,0,2,-0.4172420799732208,0.07297097146511078,-13.566072463989258,0.9770240783691406,6.154223757394526e-22,-24.246503829956055,2.311507225036621,-1.4783418538933955e-40,-23.2578067779541,1.2414528131484985,-2.185345003916095e-19,-21.979576110839844
1781117716423,565,-6.074019432067871,10.936295509338379,-12.359021186828613,5.676121711730957,-10.90023136138916,-5.282620429992676,54.5733642578125,132.94351196289062,8.624384880065918,0,2,-0.41768768429756165,0.07195128500461578,-13.598695755004883,1.0296242237091064,5.029258124322408e-22,-24.28110694885254,2.311136245727539,-1.4783418538933955e-40,-23.2576847076416,1.2717963457107544,-1.7470054537119944e-19,-22.003311157226562
1781117716428,566,-6.142630577087402,10.976743698120117,-12.452150344848633,5.694328784942627,-10.941189765930176,-5.249233245849609,54.7064208984375,132.6709442138672,8.629020690917969,0,2,-0.4181326925754547,0.0709332749247551,-13.631277084350586,1.0802581310272217,-9.26442286059391e-23,-24.3133602142334,2.3111753463745117,-1.4783418538933955e-40,-23.2576961517334,1.302505373954773,-1.3997219453377313e-19,-22.027759552001953
1781117716435,567,-6.207192897796631,11.024863243103027,-12.547280311584473,5.710106372833252,-10.989818572998047,-5.214533805847168,54.868377685546875,132.4026641845703,8.63249683380127,0,2,-0.4185771048069,0.06991706788539886,-13.663812637329102,1.1288776397705078,2.1341259803868114e-22,-24.343252182006836,2.3115668296813965,-1.4783418538933955e-40,-23.25782585144043,1.3335806131362915,-1.122318655111948e-19,-22.05290985107422
1781117716440,568,-6.269290447235107,11.076717376708984,-12.640484809875488,5.725612163543701,-11.042182922363281,-5.1820173263549805,55.03167724609375,132.14694213867188,8.63481330871582,0,2,-0.41902074217796326,0.06890149414539337,-13.696292877197266,1.1754446029663086,-1.2904017555827232e-22,-24.3708553314209,2.3123245239257812,-1.4783418538933955e-40,-23.25807762145996,1.365026593208313,-8.946785505373547e-20,-22.078750610351562
1781117716444,569,-6.328317165374756,11.1328125,-12.733226776123047,5.739992618560791,-11.098786354064941,-5.150358200073242,55.2078857421875,131.90084838867188,8.633654594421387,0,2,-0.41946378350257874,0.06788904219865799,-13.728729248046875,1.2199268341064453,-1.0587911840678754e-22,-24.396265029907227,2.3134617805480957,-1.4783418538933955e-40,-23.258451461791992,1.3968514204025269,-7.168016316139517e-20,-22.105266571044922
1781117716451,570,-6.383772373199463,11.195070266723633,-12.827457427978516,5.751908302307129,-11.161551475524902,-5.117443084716797,55.40496826171875,131.6593017578125,8.63249683380127,0,2,-0.4199061691761017,0.06687775999307632,-13.761117935180664,1.2623040676116943,-8.602678370551488e-23,-24.419580459594727,2.314992904663086,-1.4783418538933955e-40,-23.25895881652832,1.4290603399276733,-5.717472393966527e-20,-22.1324462890625
1781117716455,571,-6.436870098114014,11.258934020996094,-12.919804573059082,5.763462066650391,-11.225921630859375,-5.086592674255371,55.59759521484375,131.43026733398438,8.629020690917969,0,2,-0.4203479588031769,0.06586816161870956,-13.793464660644531,1.3025643825531006,-7.031035206700735e-23,-24.440900802612305,2.3169326782226562,-1.4783418538933955e-40,-23.259599685668945,1.4616621732711792,-4.563390003332543e-20,-22.160266876220703
1781117716461,572,-6.488330364227295,11.326087951660156,-13.010608673095703,5.774778842926025,-11.29358196258545,-5.057321548461914,55.796722412109375,131.2105712890625,8.623225212097168,0,2,-0.42078909277915955,0.06485968083143234,-13.825763702392578,1.3407020568847656,-5.790264287871194e-23,-24.460325241088867,2.319295883178711,-1.4783418538933955e-40,-23.2603816986084,1.4946883916854858,-1.683477982667922e-20,-22.188690185546875
1781117716467,573,-6.537299156188965,11.396524429321289,-13.100906372070312,5.78480863571167,-11.364524841308594,-5.028568267822266,56.00213623046875,130.99948120117188,8.617424011230469,0,2,-0.42122969031333923,0.06385282427072525,-13.858022689819336,1.376722812652588,-4.6735704609246064e-23,-24.477964401245117,2.3220973014831543,-1.4783418538933955e-40,-23.261308670043945,1.5280838012695312,-1.3393708478458624e-20,-22.217769622802734
1781117716472,574,-6.583252906799316,11.467063903808594,-13.192546844482422,5.792942047119141,-11.435568809509277,-4.998928070068359,56.213348388671875,130.79202270507812,8.608136177062988,0,2,-0.4216696321964264,0.06284776329994202,-13.890235900878906,1.4106395244598389,-3.825710333057753e-23,-24.493921279907227,2.3253540992736816,-1.4783418538933955e-40,-23.26238441467285,1.5618023872375488,-1.0640851399882148e-20,-22.247535705566406
1781117716479,575,-6.627554893493652,11.5391263961792,-13.282020568847656,5.800453186035156,-11.508135795593262,-4.971025466918945,56.42303466796875,130.59677124023438,8.598837852478027,0,2,-0.42210885882377625,0.061843398958444595,-13.922391891479492,1.4424684047698975,-3.101927297073854e-23,-24.5083065032959,2.3290834426879883,-1.4783418538933955e-40,-23.26361656188965,1.595822811126709,-8.470329472543003e-21,-22.278003692626953
1781117716483,576,-6.669907093048096,11.611797332763672,-13.370711326599121,5.8068366050720215,-11.581310272216797,-4.943781852722168,56.63604736328125,130.41015625,8.588364601135254,0,2,-0.42254748940467834,0.06084146350622177,-13.954504013061523,1.4722261428833008,-2.5229008682867344e-23,-24.52121925354004,2.3333020210266113,-1.4783418538933955e-40,-23.265012741088867,1.6303744316101074,-6.908612476042887e-21,-22.308792114257812
1781117716489,577,-6.710764408111572,11.685062408447266,-13.460517883300781,5.812460422515869,-11.655077934265137,-4.915681838989258,56.84881591796875,130.22166442871094,8.575546264648438,0,2,-0.42298534512519836,0.05984014645218849,-13.986562728881836,1.499927043914795,-2.0472720160687435e-23,-24.53276252746582,2.3380279541015625,-1.4783418538933955e-40,-23.266576766967773,1.665827751159668,-5.638063055161437e-21,-22.339427947998047
1781117716495,578,-6.717737674713135,11.678787231445312,-13.515568733215332,5.8263468742370605,-11.64930248260498,-4.894518852233887,56.846435546875,130.032470703125,8.56270980834961,0,1,-0.42342260479927063,0.058840908110141754,-14.018577575683594,1.525588035583496,-2.83309359799412e-23,-24.543031692504883,2.3432788848876953,-1.4783418538933955e-40,-23.268312454223633,1.702378511428833,7.146840492458159e-22,-22.369712829589844
1781117716500,579,-6.721615791320801,11.657681465148926,-13.561784744262695,5.843166828155518,-11.628694534301758,-4.877716064453125,56.79290771484375,129.85418701171875,8.548684120178223,0,1,-0.42385926842689514,0.05784275010228157,-14.050546646118164,1.5492258071899414,-2.2902563210061954e-23,-24.552122116088867,2.3490724563598633,-1.4783418538933955e-40,-23.270231246948242,1.7399725914001465,5.955700410381799e-22,-22.399700164794922
1781117716507,580,-6.72458028793335,11.631088256835938,-13.606099128723145,5.859942436218262,-11.602599143981934,-4.862177848815918,56.7232666015625,129.68353271484375,8.532291412353516,0,1,-0.4242953360080719,0.0568462535738945,-14.082473754882812,1.5708580017089844,-1.845646741758943e-23,-24.560121536254883,2.3554306030273438,-1.4783418538933955e-40,-23.272336959838867,1.778566837310791,4.499862532288471e-22,-22.429424285888672
1781117716510,581,-6.7274088859558105,11.603419303894043,-13.649168014526367,5.875886917114258,-11.575427055358887,-4.847143173217773,56.654541015625,129.51992797851562,8.515868186950684,0,1,-0.4247308075428009,0.05585075169801712,-14.114356994628906,1.5905046463012695,-1.4837552237669934e-23,-24.567121505737305,2.362372875213623,-1.4783418538933955e-40,-23.274641036987305,1.8181736469268799,3.771943593241806e-22,-22.458683013916016
1781117716517,582,-6.72951602935791,11.573432922363281,-13.693017959594727,5.8904032707214355,-11.545936584472656,-4.831247329711914,56.583831787109375,129.3582305908203,8.498235702514648,0,1,-0.42516574263572693,0.05485687404870987,-14.146200180053711,1.6081874370574951,-1.1890721305449773e-23,-24.573198318481445,2.369920253753662,-1.4783418538933955e-40,-23.27714729309082,1.858947992324829,3.044024654195142e-22,-22.487255096435547
1781117716523,583,-6.732955455780029,11.542618751525879,-13.733606338500977,5.905826568603516,-11.515618324279785,-4.81793212890625,56.5003662109375,129.20730590820312,8.480566024780273,0,1,-0.4256000816822052,0.05386471003293991,-14.177999496459961,1.6239306926727295,-9.5384264385021e-24,-24.578428268432617,2.3780932426452637,-1.4783418538933955e-40,-23.27986717224121,1.9008240699768066,2.3822801641527197e-22,-22.51523208618164
1781117716528,584,-6.737344741821289,11.510231971740723,-13.772223472595215,5.921787738800049,-11.483726501464844,-4.806244850158691,56.409423828125,129.0634765625,8.461678504943848,0,1,-0.4260336458683014,0.0528731495141983,-14.209745407104492,1.6377618312835693,-7.651420666115506e-24,-24.582887649536133,2.386913776397705,-1.4783418538933955e-40,-23.282808303833008,1.9437460899353027,2.0183206946293875e-22,-22.54267120361328
1781117716533,585,-6.740718841552734,11.47705078125,-13.811986923217773,5.9360880851745605,-11.451038360595703,-4.79347038269043,56.323486328125,128.92132568359375,8.441564559936523,0,1,-0.4264666736125946,0.051883675158023834,-14.241447448730469,1.6497116088867188,-6.100457017578579e-24,-24.586637496948242,2.3964014053344727,-1.4783418538933955e-40,-23.285978317260742,1.987682580947876,1.5881867761018131e-22,-22.56939697265625
1781117716541,586,-6.745395660400391,11.44039249420166,-13.848705291748047,5.951633453369141,-11.414873123168945,-4.783416748046875,56.2220458984375,128.78933715820312,8.420214653015137,0,1,-0.4268990457057953,0.05089522898197174,-14.27310562133789,1.6598129272460938,-4.8596860987490376e-24,-24.58974266052246,2.403571605682373,-1.4783418538933955e-40,-23.28837776184082,2.033005475997925,1.3234889800848443e-22,-22.595252990722656
1781117716545,587,-6.749696731567383,11.403449058532715,-13.8847074508667,5.966294288635254,-11.378422737121582,-4.77376651763916,56.115997314453125,128.6640625,8.398810386657715,0,1,-0.427330881357193,0.04990842938423157,-14.30472183227539,1.6681005954742432,-3.877409121342317e-24,-24.592260360717773,2.408412456512451,-1.4783418538933955e-40,-23.28999900817871,2.0796492099761963,1.0587911840678754e-22,-22.620342254638672
1781117716550,588,-6.754127502441406,11.364490509033203,-13.919758796691895,5.980266571044922,-11.33995532989502,-4.764554023742676,56.008392333984375,128.5447540283203,8.377350807189941,0,1,-0.42776212096214294,0.048922985792160034,-14.336294174194336,1.674612045288086,-3.0890026000027127e-24,-24.594240188598633,2.4109272956848145,-1.4783418538933955e-40,-23.290842056274414,2.1275579929351807,8.768114493062093e-23,-22.644729614257812
1781117716555,589,-6.758546829223633,11.324771881103516,-13.955321311950684,5.993518352508545,-11.300727844238281,-4.754887580871582,55.902099609375,128.42630004882812,8.354640007019043,0,1,-0.4281928241252899,0.04793934524059296,-14.367826461791992,1.6794204711914062,-2.455692443516801e-24,-24.59574317932129,2.411118507385254,-1.4783418538933955e-40,-23.29090690612793,2.1766774654388428,6.948317145445432e-23,-22.668193817138672
1781117716561,590,-6.763705730438232,11.283595085144043,-13.988505363464355,6.007533073425293,-11.260041236877441,-4.747384071350098,55.7847900390625,128.317138671875,8.330666542053223,0,1,-0.42862293124198914,0.04695669189095497,-14.399314880371094,1.6826026439666748,-1.8999304694577354e-24,-24.596803665161133,2.4089865684509277,-1.4783418538933955e-40,-23.290193557739258,2.227097749710083,5.624828165360588e-23,-22.690521240234375
1781117716568,591,-6.7697272300720215,11.242453575134277,-14.01980972290039,6.021819591522217,-11.219388961791992,-4.741352081298828,55.659942626953125,128.2155303955078,8.306624412536621,0,1,-0.4290525019168854,0.04597559943795204,-14.430765151977539,1.6836779117584229,-2.3264454728053903e-25,-24.597063064575195,2.4062423706054688,-1.4783418538933955e-40,-23.289274215698242,2.2787153720855713,4.632211430296955e-23,-22.711566925048828
1781117716573,592,-6.774670600891113,11.199043273925781,-14.052358627319336,6.0338263511657715,-11.176466941833496,-4.733804702758789,55.543365478515625,128.11573791503906,8.282511711120605,0,1,-0.42948147654533386,0.044996198266744614,-14.462173461914062,1.6828172206878662,-8.128422767397306e-27,-24.5969181060791,2.4028539657592773,-1.4783418538933955e-40,-23.288137435913086,2.3315160274505615,3.6561383074843823e-22,-22.730918884277344
1781117716578,593,-6.780370235443115,11.155330657958984,-14.082897186279297,6.046967506408691,-11.1332426071167,-4.72822380065918,55.41485595703125,128.02243041992188,8.257118225097656,0,1,-0.42990973591804504,0.044017355889081955,-14.493528366088867,1.681389570236206,-6.232001151245993e-29,-24.596677780151367,2.3987860679626465,-1.4783418538933955e-40,-23.286771774291992,2.3854219913482666,3.052296460320672e-22,-22.748226165771484
1781117716585,594,-6.786529064178467,11.110525131225586,-14.112655639648438,6.060520172119141,-11.088924407958984,-4.723396301269531,55.279541015625,127.93181610107422,8.231646537780762,0,1,-0.43033745884895325,0.04304049164056778,-14.524843215942383,1.67936372756958,-4.131119730710621e-32,-24.596345901489258,2.4453182220458984,1.0314397513866425e-07,-23.309192657470703,2.4441404342651367,-3.6670826375484467e-08,-22.745777130126953
1781117716590,595,-6.7921013832092285,11.06680965423584,-14.142573356628418,6.072861671447754,-11.045696258544922,-4.717978477478027,55.153411865234375,127.84345245361328,8.207313537597656,0,1,-0.4307645857334137,0.04206462576985359,-14.556114196777344,1.6767077445983887,-4.739593222515463e-35,-24.595922470092773,2.502328395843506,1.0314397513866425e-07,-23.339107513427734,2.508960723876953,-3.655441105365753e-08,-22.741615295410156
1781117716595,596,-6.797053813934326,11.022211074829102,-14.173893928527832,6.084364414215088,-11.001583099365234,-4.711485862731934,55.028045654296875,127.75273132324219,8.181687355041504,0,1,-0.43119117617607117,0.041090380400419235,-14.587345123291016,1.6733877658843994,-8.3570301503772e-38,-24.59540367126465,2.5593385696411133,-5.145557224750519e-08,-23.369022369384766,2.5737810134887695,-3.655441105365753e-08,-22.73745346069336
1781117716600,597,-6.802565574645996,10.97646713256836,-14.20350170135498,6.096521377563477,-10.956324577331543,-4.706494331359863,54.895721435546875,127.66799926757812,8.15597915649414,0,1,-0.4316171705722809,0.04011709615588188,-14.618534088134766,1.6693685054779053,-2.0878226079668315e-40,-24.594789505004883,2.6163487434387207,7.031485438346863e-08,-23.398937225341797,2.638601303100586,-6.915070116519928e-08,-22.733291625976562
1781117716606,598,-6.808182716369629,10.931239128112793,-14.232574462890625,6.108587265014648,-10.911581039428711,-4.70191764831543,54.760467529296875,127.58627319335938,8.1301908493042,0,1,-0.4320426285266876,0.03914541006088257,-14.649682998657227,1.6646151542663574,-6.8943884444781e-43,-24.594079971313477,2.673358917236328,7.031485438346863e-08,-23.428852081298828,2.7034215927124023,-6.915070116519928e-08,-22.729129791259766
1781117716612,599,-6.81369161605835,10.886765480041504,-14.262557029724121,6.119868278503418,-10.867591857910156,-4.696412086486816,54.6300048828125,127.50276184082031,8.10431957244873,0,1,-0.4324675500392914,0.03817460685968399,-14.680791854858398,1.6590876579284668,-2.1659309843682968e-40,-24.5932674407959,2.7303690910339355,-8.42846930027008e-08,-23.45876693725586,2.7682418823242188,-6.915070116519928e-08,-22.72496795654297
1781117716617,600,-6.819026947021484,10.840041160583496,-14.291420936584473,6.130967140197754,-10.821351051330566,-4.6917924880981445,54.4932861328125,127.4254150390625,8.07836627960205,0,1,-0.43289193511009216,0.03720535710453987,-14.711862564086914,1.6527447700500488,-2.1774496577450468e-40,-24.59235191345215,2.787379264831543,-8.42846930027008e-08,-23.48868179321289,2.833062171936035,-6.915070116519928e-08,-22.720806121826172
1781117716623,601,-6.8254475593566895,10.794301986694336,-14.318960189819336,6.142818450927734,-10.776094436645508,-4.688289642333984,54.354827880859375,127.35139465332031,8.052329063415527,0,1,-0.43331578373908997,0.03623770549893379,-14.74289321899414,1.6455450057983398,-2.1775337356529062e-40,-24.591333389282227,2.8443894386291504,-8.42846930027008e-08,-23.518596649169922,2.8978824615478516,-6.915070116519928e-08,-22.716644287109375
1781117716629,602,-6.8306660652160645,10.74730396270752,-14.347368240356445,6.153800010681152,-10.729578018188477,-4.683979034423828,54.216064453125,127.27664184570312,8.026206970214844,0,1,-0.43373891711235046,0.03527059778571129,-14.773872375488281,1.6390295028686523,-2.1775337356529062e-40,-24.590425491333008,2.901399612426758,-8.42846930027008e-08,-23.548511505126953,2.962702751159668,-6.915070116519928e-08,-22.712482452392578
1781117716634,603,-6.835353851318359,10.701522827148438,-14.377077102661133,6.16368293762207,-10.68427848815918,-4.678436279296875,54.086761474609375,127.19966125488281,8,0,1,-0.434161514043808,0.034305453300476074,-14.804811477661133,1.631650447845459,-2.1775337356529062e-40,-24.58939552307129,2.9584097862243652,-8.42846930027008e-08,-23.578426361083984,3.0275230407714844,-1.0174699127674103e-07,-22.70832061767578
1781117716638,604,-6.841421604156494,10.656218528747559,-14.404507637023926,6.174952507019043,-10.63945484161377,-4.674965858459473,53.9473876953125,127.12881469726562,7.9737067222595215,0,1,-0.43458351492881775,0.03334127366542816,-14.835708618164062,1.6233599185943604,-2.1775337356529062e-40,-24.588258743286133,3.0135250091552734,-7.05476850271225e-08,-23.604366302490234,3.0903987884521484,-8.847564458847046e-08,-22.699962615966797
1781117716645,605,-6.846460342407227,10.608846664428711,-14.432206153869629,6.184718608856201,-10.592562675476074,-4.670958518981934,53.809112548828125,127.06161499023438,7.94732666015625,0,1,-0.4350050389766693,0.03237863630056381,-14.866567611694336,1.6141119003295898,-2.1775337356529062e-40,-24.587007522583008,3.066242218017578,-5.797483026981354e-08,-23.626663208007812,3.151094436645508,-7.677590474486351e-08,-22.687576293945312
1781117716650,606,-6.852320194244385,10.561691284179688,-14.458904266357422,6.195137023925781,-10.545886993408203,-4.667963027954102,53.66357421875,126.99757385253906,7.920858860015869,0,1,-0.4354259669780731,0.0314168743789196,-14.89738655090332,1.6038613319396973,-2.1775337356529062e-40,-24.58563804626465,3.116455554962158,-4.7730281949043274e-08,-23.645713806152344,3.2093939781188965,-3.92901711165905e-08,-22.67135238647461
1781117716655,607,-6.858093738555908,10.514337539672852,-14.486418724060059,6.204894065856934,-10.499011993408203,-4.664299964904785,53.52392578125,126.93264770507812,7.893035411834717,0,1,-0.4358464181423187,0.030456669628620148,-14.928167343139648,1.592552661895752,-2.1775337356529062e-40,-24.58414649963379,3.1641039848327637,-3.899913281202316e-08,-23.661907196044922,3.2651009559631348,-3.3993273973464966e-08,-22.651493072509766
1781117716661,608,-6.863697052001953,10.467247009277344,-14.512813568115234,6.214120864868164,-10.452399253845215,-4.661352157592773,53.380615234375,126.87437438964844,7.866384029388428,0,1,-0.4362662732601166,0.029498085379600525,-14.958908081054688,1.5801362991333008,-2.1775337356529062e-40,-24.5825252532959,3.2091550827026367,-3.189779818058014e-08,-23.67563247680664,3.318037509918213,-2.9336661100387573e-08,-22.628211975097656
1781117716668,609,-6.869555473327637,10.417750358581543,-14.53842544555664,6.223490238189697,-10.403380393981934,-4.659189224243164,53.23028564453125,126.8201904296875,7.838367462158203,0,1,-0.4366854727268219,0.028540005907416344,-14.98959732055664,1.5666024684906006,-2.1775337356529062e-40,-24.580778121948242,3.2516016960144043,-2.60770320892334e-08,-23.687240600585938,3.3680453300476074,-2.5203917175531387e-08,-22.60173797607422
1781117716674,610,-6.87428617477417,10.368202209472656,-14.565585136413574,6.231142997741699,-10.35430908203125,-4.655648231506348,53.086090087890625,126.76551818847656,7.810249328613281,0,1,-0.43710413575172424,0.02758384868502617,-15.020248413085938,1.5519425868988037,-2.1775337356529062e-40,-24.57890510559082,3.291464328765869,-2.1245796233415604e-08,-23.697032928466797,3.4149856567382812,-2.1624146029353142e-08,-22.572307586669922
1781117716679,611,-6.880856037139893,10.320274353027344,-14.590163230895996,6.23991584777832,-10.306857109069824,-4.654046058654785,52.93829345703125,126.71742248535156,7.783315181732178,0,1,-0.43752220273017883,0.02662864699959755,-15.050857543945312,1.5361557006835938,-2.1775337356529062e-40,-24.576906204223633,3.3287858963012695,-1.728767529129982e-08,-23.70526885986328,3.4587392807006836,-1.853914000093937e-08,-22.5401611328125
1781117716683,612,-6.886777400970459,10.270345687866211,-14.614689826965332,6.248046398162842,-10.257404327392578,-4.652640342712402,52.784332275390625,126.67338562011719,7.754998207092285,0,1,-0.4379397928714752,0.02567499876022339,-15.081428527832031,1.519244909286499,-2.1775337356529062e-40,-24.574785232543945,3.363621711730957,-1.4202669262886047e-08,-23.712162017822266,3.49920654296875,-1.586158759891987e-08,-22.505542755126953
1781117716690,613,-6.892610549926758,10.218180656433105,-14.638880729675293,6.256088733673096,-10.205713272094727,-4.651755332946777,52.62347412109375,126.63287353515625,7.725283145904541,0,1,-0.43835678696632385,0.024722274392843246,-15.111957550048828,1.5011894702911377,-2.1775337356529062e-40,-24.572542190551758,3.396030902862549,-1.1525116860866547e-08,-23.7178955078125,3.536306381225586,-1.3518729247152805e-08,-22.46869659423828
1781117716695,614,-6.898573398590088,10.168710708618164,-14.663692474365234,6.26315450668335,-10.156718254089355,-4.650054931640625,52.4761962890625,126.59188079833984,7.696753025054932,0,1,-0.4387733042240143,0.02377105876803398,-15.142450332641602,1.481987714767456,-2.1775337356529062e-40,-24.57017707824707,3.426070213317871,-9.42964106798172e-09,-23.72262954711914,3.569973945617676,-1.151056494563818e-08,-22.429874420166016
1781117716701,615,-6.904616355895996,10.117475509643555,-14.687291145324707,6.269921779632568,-10.105956077575684,-4.649199485778809,52.31964111328125,126.5572280883789,7.668116092681885,0,1,-0.43918928503990173,0.022820742800831795,-15.172903060913086,1.4616434574127197,-2.1775337356529062e-40,-24.567689895629883,3.453792095184326,-7.596099749207497e-09,-23.72650909423828,3.6001625061035156,-9.793438948690891e-09,-22.38931655883789
1781117716706,616,-6.911710739135742,10.067073822021484,-14.709613800048828,6.277338027954102,-10.05602741241455,-4.649492263793945,52.160919189453125,126.52655029296875,7.639371395111084,0,1,-0.4396047294139862,0.02187184803187847,-15.20332145690918,1.4401559829711914,-2.1775337356529062e-40,-24.565080642700195,3.479245185852051,-6.170012056827545e-09,-23.729656219482422,3.6268391609191895,-8.309143595397472e-09,-22.347270965576172
1781117716712,617,-6.917820453643799,10.014861106872559,-14.733316421508789,6.283479690551758,-10.004286766052246,-4.648773193359375,51.9998779296875,126.49551391601562,7.6092047691345215,0,1,-0.4400196969509125,0.020924557000398636,-15.2337007522583,1.4175314903259277,-2.1775337356529062e-40,-24.562353134155273,3.502474784851074,-4.9622030928730965e-09,-23.73218536376953,3.6499838829040527,-7.0285750553011894e-09,-22.303977966308594
1781117716717,618,-6.92440938949585,9.963945388793945,-14.755524635314941,6.289628505706787,-9.953843116760254,-4.649107933044434,51.84149169921875,126.470703125,7.580237865447998,0,1,-0.44043394923210144,0.01997767575085163,-15.264031410217285,1.3937711715698242,-2.1775337356529062e-40,-24.559507369995117,3.523524284362793,-4.016328603029251e-09,-23.73419952392578,3.669588088989258,-5.9371814131736755e-09,-22.259674072265625
